press_release_id,release_date,company_name,source,source_url,final_cid,final_category_name,final_source,final_decision,ml_decision,rule_id,rule_conf,rule_lock,rule_needs_review,rule_pred_cid,ml_pred_cid,ml_conf_fused,ml_margin_fused,ml_entropy_emb,ml_entropy_lsa,ml_entropy_fused,ml_p1_emb,ml_p1_lsa,ml_agreement_emb_lsa,ml_top3_cids,ml_top3_probs,ml_version,title,snippet,final_cid_group,ml_conf_fused_group,ml_margin_fused_group,ml_entropy_fused_group,dup_group_id,dup_group_size,is_group_rep,sample_weight_dedup,decision_group,run_id,taxonomy_version
197ac36258ada11a,2025-06-26,Maersk,gmail,,incidents_controversies,Incidents / Controversies,ml,auto_assign,auto_assign,keywords+exclusions,0.6799999999999999,False,False,incidents_controversies,incidents_controversies,0.5327,0.4104,1.5275,1.8194,1.7912,0.5667,0.4817,True,"[""incidents_controversies"", ""admission_delisting"", ""other_corporate_update""]","[0.5327, 0.1223, 0.0866]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Customer advisory: Middle East situation update,"MaerskIf you have trouble viewing this email, click here to view an online version. Customer Advisory Middle East Situation Update 26 June 2025 Dear Customer, Tensions in the Middle East have significantly escalated, impacting operations involving Iran and Israel. Given the ongoing volatility and to ensure the safety of our crew, vessels and customers' cargo, COMPANY temporarily suspended vessel calls to the Port of Haifa. As of 25 June 2025, cargo acceptance to Haifa port for imports has been reopened. We are monitoring the situation very closely and based on the recent developments and with ",incidents_controversies,0.5327,0.4104,1.7912,g00000010,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197b1641b576fa2d,2025-06-27,Corem Property Group,gmail,,mna,M&A,rules,by_rules,auto_assign,mna (transactional),0.87,False,False,mna,mna,0.4185,0.2095,1.496,1.914,1.9517,0.6479,0.4791,False,"[""mna"", ""earnings_report"", ""capital_raise_rights_issue""]","[0.4185, 0.2089, 0.0676]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY divests a property in New York,"[*] COMPANY divests a property in New York [*] COMPANY has signed an agreement with Capstone Equities to divest the project property 28&7 in Manhattan New York at a underlying property value corresponding to approximately SEK 770 million based on today's exchange rate. The total leasable area amounts to approximately 9,300 sq.m, consisting mainly of premises for offices complemented by restaurants on the ground floor. Transfer of the property is planned to take place at the end of August 2025. The divestment causes a net profit effect of approximately -215 million SEK, which is mainly due to t",mna,0.4185,0.2095,1.9517,g00000011,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197b1514b41847fe,2025-06-27,Maersk,gmail,,admission_delisting,Delisting / Trading halt,ml,auto_assign,auto_assign,keywords+exclusions,0.6799999999999999,False,False,product_launch_partnership,admission_delisting,0.3335,0.077,1.6055,1.5664,1.9739,0.5515,0.592,False,"[""admission_delisting"", ""other_corporate_update"", ""incidents_controversies""]","[0.3335, 0.2565, 0.1579]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Customer advisory: Middle East situation update,"MaerskIf you have trouble viewing this email, click here to view an online version. Customer Advisory Middle East Situation Update 27 June 2025 Dear Customer, Due to escalations in tensions in the Middle East that have impacted operations involving Iran and Israel, COMPANY has previously announced a temporary suspension of vessel calls to the Port of Haifa. With the prospect of current cease-fire agreement bringing de-escalation to the conflict, we have decided to resume vessel calls to the Port of Haifa, and acceptance for both import and export cargo is now open. We will continue to monitor ",admission_delisting,0.3335,0.077,1.9739,g00000012,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197b09d980b72d83,2025-06-27,Addnode Group,gmail,,earnings_report,Earnings report,rules,by_rules,auto_assign,invitation routing,0.8,False,False,earnings_report,earnings_report,0.3064,0.06,2.2748,1.4652,2.113,0.2107,0.4501,True,"[""earnings_report"", ""personnel_management_change"", ""debt_bond_issue""]","[0.3064, 0.2465, 0.1074]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Invitation to presentation of COMPANY's Interim Report January - June 2025,"COMPANY is pleased to invite investors, analysts, and media to a presentation where President and CEO Johan Andersson and CFO Kristina Elfström Mackintosh will present the interim report January - June 2025. After the presentation, there will be an opportunity to ask questions. Date: Monday, July 14, 2025 Time: 11:00 AM CEST Access to audiocast and teleconference with the ability to ask questions verbally: The presentation will be held in English. The interim report will be published at 10:30 AM CEST the same day. The full report, presentation, and links to the audiocast and teleconference wil",earnings_report,0.3064,0.06,2.113,g00000013,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197b030657a6a768,2025-06-27,Axfood,gmail,,earnings_report,Earnings report,rules,by_rules,auto_assign,keywords+exclusions,0.76,False,False,earnings_report,earnings_report,0.4269,0.2448,2.0108,0.9536,1.897,0.2941,0.8054,False,"[""earnings_report"", ""personnel_management_change"", ""dividend""]","[0.4269, 0.1821, 0.1369]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Invitation to the presentation of COMPANY's second quarter 2025,"[*] Invitation to the presentation of COMPANY's second quarter 2025 COMPANY invites investors, analysts and the press to a presentation of the interim report for the second quarter 2025 at 9:30 am CET on 11 July. The report will be published at 7:00 am CET the same day. COMPANY's President and CEO Simone Margulies will present the report together with CFO Anders Lexmon. The presentation will be held in English. Time: Friday, 11 July at 9:30 am CET To follow the presentation webcast, please use this link. To participate via teleconference, please register via this link. After registration, you ",earnings_report,0.4269,0.2448,1.897,g00000014,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197c4adff1b08926,2025-07-01,Asker Healthcare Group AB,gmail,,mna,M&A,rules,by_rules,auto_assign,mna (transactional),0.87,False,False,mna,agm_egm_governance,0.4319,0.2709,1.9971,1.5039,1.9763,0.3584,0.5421,True,"[""agm_egm_governance"", ""mna"", ""labor_workforce""]","[0.4319, 0.161, 0.1253]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Acquisition of Scan Modul,"[*] Acquisition of Scan Modul COMPANY Healthcare Group has signed an agreement to acquire 100 per cent of the shares in Scan Modul International Holding B.V. Based in the Netherlands Scan Modul is a leading provider of hospital workflow solutions for smart and safe logistics. [*] ""Scan Modul will be an excellent complement to our existing offering. We are already selling the products that are stored in their solutions in the same markets, and now we can offer an even more comprehensive solution to support nurses and doctors in their daily work. We are pleased to welcome the team from Scan Modu",agm_egm_governance,0.4319,0.2709,1.9763,g00000015,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197c4ae1d50b856c,2025-07-01,Bravida Holding AB,gmail,,debt_bond_issue,Debt / Bond issue,ml,auto_assign,auto_assign,keywords+exclusions,0.6799999999999999,False,False,product_launch_partnership,debt_bond_issue,0.3395,0.1406,1.8551,1.9718,2.1614,0.5091,0.4308,False,"[""debt_bond_issue"", ""share_buyback"", ""earnings_report""]","[0.3395, 0.1989, 0.1136]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY's climate targets approved by the Science Based Targets initiative,"[*] COMPANY's climate targets approved by the Science Based Targets initiative The Science Based Targets initiative (SBTi) has approved COMPANY's emission reduction targets. The climate targets are absolute emissions targets for Scope 1 and 2, and engagement targets for COMPANY's Scope 3 emissions. COMPANY's near term targets, now approved by the SBTi are to reduce its absolute Scope 1 and Scope 2 greenhouse gas emissions by 42 percent by 2029, compared to the base year 2023*. SBTi is a global organisation that makes it possible for companies to set ambitious emission reduction targets in line",debt_bond_issue,0.3395,0.1406,2.1614,g00000016,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197c4c9b2e8ce317,2025-07-01,AFRY,gmail,,earnings_report,Earnings report,rules,by_rules,auto_assign,invitation routing,0.8,False,False,earnings_report,earnings_report,0.3834,0.2208,2.1754,0.9766,2.0472,0.2681,0.8078,False,"[""earnings_report"", ""debt_bond_issue"", ""product_launch_partnership""]","[0.3834, 0.1626, 0.1576]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Invitation to presentation of COMPANY's Q2 report 2025,"[*] Invitation to presentation of COMPANY's Q2 report 2025 COMPANY invites investors, analysts and media to a presentation of the Q2 report for 2025 on Tuesday, July 15, at 10:00 CET with Linda Pålsson, President and CEO, and Bo Sandström, CFO. The report will be published at 07:00 CET on the same day. Analysts and investors who wish to ask questions are welcome to join the presentation through the Teams link below. Please use the ""Raise Your Hand"" feature during the Q&A session. It is also possible to follow the presentation through a webcast, without the opportunity to ask questions. Date: T",earnings_report,0.3834,0.2208,2.0472,g00000017,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197c501b8d97a4e7,2025-07-01,Alvotech,gmail,,legal_regulatory_compliance,Legal / Regulatory / Compliance,ml,auto_assign,auto_assign,keywords+exclusions,0.6799999999999999,False,False,product_launch_partnership,legal_regulatory_compliance,0.3346,0.0722,1.6134,1.2205,1.9784,0.553,0.6353,False,"[""legal_regulatory_compliance"", ""product_launch_partnership"", ""labor_workforce""]","[0.3346, 0.2624, 0.0994]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY and Advanz Pharma Enter into European Supply and Commercialization Agreement for Biosimilar Candidate to Cimzia® (certolizumab pegol),"July 1, 2025 4:00 AM EDT COMPANY and Advanz Pharma Enter into European Supply and Commercialization Agreement for Biosimilar Candidate to Cimzia® (certolizumab pegol) View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",legal_regulatory_compliance,0.3346,0.0722,1.9784,g00000018,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197c552db13fb2b2,2025-07-01,Camurus AB,gmail,,legal_regulatory_compliance,Legal / Regulatory / Compliance,rules,by_rules,auto_assign,keywords+exclusions,0.84,False,False,legal_regulatory_compliance,capital_raise_rights_issue,0.3681,0.0871,1.6097,1.2754,1.9606,0.6089,0.701,False,"[""capital_raise_rights_issue"", ""product_launch_partnership"", ""share_buyback""]","[0.3681, 0.281, 0.0824]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY' Oczyesa® receives marketing authorization for treatment of acromegaly in the EU,"[*] COMPANY' Oczyesa® receives marketing authorization for treatment of acromegaly in the EU * First subcutaneous, once-monthly octreotide for treatment of acromegaly * For convenient self-administration with a pre-filled autoinjector pen Lund, Sweden - 1 July 2025 - COMPANY (NASDAQ STO: CAMX) today announced that the European Commission (EC) has granted Oczyesa®, octreotide subcutaneous depot, marketing authorization* for the maintenance treatment in adult patients with acromegaly who have responded to and tolerated treatment with somatostatin analogs.1 ""Oczyesa is the first approved once-mon",capital_raise_rights_issue,0.3681,0.0871,1.9606,g00000019,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197c9d409cc2cb37,2025-07-02,Addnode Group,gmail,,mna,M&A,rules,by_rules,auto_assign,mna (transactional),0.9,True,False,mna,pdmr_managers_transactions,0.2662,0.0066,1.6976,1.9151,2.0935,0.4325,0.4816,False,"[""pdmr_managers_transactions"", ""personnel_management_change"", ""mna""]","[0.2662, 0.2597, 0.1771]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY Acquires Operations in USA,"Symetri, part of the Design Management division, announces today that it has acquired the part of TPM Inc, in USA, whose offering is based on software from Autodesk and Bluebeam. The acquired business has six employees and is expected to generate approximately SEK 28 million in net sales in 2025. TPM is based in Greenville, South Carolina, USA, and offers a wide range of digital solutions for manufacturing, design automation, graphic design, and CRM. The part of TPM now acquired by Symetri provides solutions based on Autodesk and Bluebeam software, with most of its customers in the AEC sector ",pdmr_managers_transactions,0.2662,0.0066,2.0935,g00000020,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197ca5e2ef2ed55e,2025-07-02,Finnair,gmail,,labor_workforce,Labor / Workforce,ml,auto_assign,auto_assign,keywords+exclusions,0.2,False,True,other_corporate_update,labor_workforce,0.4762,0.3661,1.6757,1.9552,1.9431,0.5176,0.4141,True,"[""labor_workforce"", ""incidents_controversies"", ""personnel_management_change""]","[0.4762, 0.11, 0.0791]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY cancels approximately 80 flights on July 4 due to industrial action - Customers are being contacted directly,"[*] COMPANY cancels approximately 80 flights on July 4 due to industrial action - Customers are being contacted directly The Finnish Aviation Union (IAU) has announced industrial action on Friday, July 4, at Helsinki Airport. If the planned actions are implemented, they will impact all essential ground services related to COMPANY flights. Due to the planned industrial action, COMPANY will have to cancel approximately 80 flights on Friday, July 4. These cancellations will affect the travel plans of roughly 8000 customers. Customers with bookings on July 4 will receive information from COMPANY i",labor_workforce,0.4762,0.3661,1.9431,g00000021,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197cb37386efe162,2025-07-02,Better Collective,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,ml,auto_assign,auto_assign,keywords+exclusions,0.6799999999999999,False,False,mna,capital_raise_rights_issue,0.3665,0.1774,1.7396,1.9878,2.035,0.4783,0.3918,False,"[""capital_raise_rights_issue"", ""earnings_report"", ""credit_ratings""]","[0.3665, 0.1891, 0.1472]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,"COMPANY North American talent-led media brands surpass 1 billion views and downloads, providing new ways for partners to reach sports fans","An expanded focus on talent-led media and live events complements COMPANY's broader strategy of diversifying revenue streams, engaging sports fans, and strengthening its position in key growth markets such as North America. Press release Talent-led media has become a core strategic focus for COMPANY, providing new ways to engage fans and create value for the company's partners. Through shows hosted by world-class athletes and personalities such as Shaquille O'Neal, Jalen Brunson, Angel Reese, and Jeff Marek, COMPANY is able to reach highly engaged audiences across North America. These trusted ",capital_raise_rights_issue,0.3665,0.1774,2.035,g00000022,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197d288011dac25e,2025-07-03,Alvotech,gmail,,product_launch_partnership,Product / Launch / Partnership,ml,auto_assign,auto_assign,keywords+exclusions,0.2,False,True,other_corporate_update,product_launch_partnership,0.2596,0.0385,1.8629,1.2205,2.1284,0.3638,0.6353,False,"[""product_launch_partnership"", ""legal_regulatory_compliance"", ""debt_bond_issue""]","[0.2596, 0.2211, 0.1266]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Notification for the purposes of article 13 of the Luxembourg law of 11 January 2008 on transparency requirements for issuers,"July 3, 2025 7:02 PM EDT Notification for the purposes of article 13 of the Luxembourg law of 11 January 2008 on transparency requirements for issuers View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",product_launch_partnership,0.2596,0.0385,2.1284,g00000023,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197d788514939ade,2025-07-04,Arion Bank,gmail,,mna,M&A,rules,by_rules,auto_assign,mna (transactional),0.87,False,False,mna,personnel_management_change,0.268,0.1015,2.3308,1.336,2.2566,0.21,0.6146,False,"[""personnel_management_change"", ""agm_egm_governance"", ""other_corporate_update""]","[0.268, 0.1665, 0.1385]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,COMPANY reiterates interest to enter merger negotiations with Kvika,"The board of directors of COMPANY today reiterated its interest to the board of Kvika banki hf. (hereafter Kvika) to enter merger negotiations. As previously announced, the board of COMPANY decided at its meeting on Tuesday 27 May to request merger negotiations with Kvika. The board of directors of Kvika responded to this request on Friday 13 June. In its response the board of Kvika stated that it did not see grounds to commence merger negotiations with COMPANY in its opinion COMPANY's proposal did not reflect the value of Kvika. However, the board of Kvika noted that if the board of COMPANY w",personnel_management_change,0.268,0.1015,2.2566,g00000024,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
197d4213b9e4e239,2025-07-04,Atlas Copco,gmail,,mna,M&A,rules,by_rules,auto_assign,mna (transactional),0.87,False,False,mna,earnings_report,0.3483,0.2131,2.1826,0.7425,2.1261,0.2224,0.8662,False,"[""earnings_report"", ""equity_actions_non_buyback"", ""credit_ratings""]","[0.3483, 0.1352, 0.1135]",e5+tfidf:v3|alpha=0.6|T=0.6/0.8,Spanish compressor manufacturer has become part of COMPANY Group,"[*] Spanish compressor manufacturer has become part of COMPANY Group Nacka, Sweden, July 4th, 2025: Arizaga Bastarrica y Compañia S.A. (""ABC Compressors""), a Spanish compressor manufacturer, has become part of COMPANY Group. ABC Compressors was founded in 1943 and is located in Eibar, Spain. The company also has an assembly unit in Suzhou, China and sales offices in India, USA and Mexico. In total 319 employees will join COMPANY Group as part of the acquisition. The company produces reciprocating compressors for gas and air compression, used in several customer segments and applications. In 20",earnings_report,0.3483,0.2131,2.1261,g00000025,1,True,1.0,auto_assign,2025-09-24T105408Z,v3
