press_release_id,release_date,company_name,source,source_url,final_cid,final_category_name,final_source,final_decision,ml_decision,rule_id,rule_conf,rule_lock,rule_needs_review,rule_pred_cid,ml_pred_cid,ml_conf_fused,ml_margin_fused,ml_entropy_emb,ml_entropy_lsa,ml_entropy_fused,ml_p1_emb,ml_p1_lsa,ml_agreement_emb_lsa,ml_top3_cids,ml_top3_probs,ml_version,title,snippet,final_cid_group,ml_conf_fused_group,ml_margin_fused_group,ml_entropy_fused_group,dup_group_id,dup_group_size,is_group_rep,sample_weight_dedup,decision_group,run_id,taxonomy_version
197b1514b41847fe,2025-06-27,Maersk,gmail,,other_corporate_update,Other / Corporate update,ml,auto_assign,auto_assign,keywords+exclusions,0.6599999999999999,False,False,admission_delisting,other_corporate_update,0.2593,0.0336,1.8878,2.0162,2.2788,0.4809,0.4412,False,"[""other_corporate_update"", ""admission_delisting"", ""incidents_controversies""]","[0.2593, 0.2257, 0.1508]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Customer advisory: Middle East situation update,"MaerskIf you have trouble viewing this email, click here to view an online version. Customer Advisory Middle East Situation Update 27 June 2025 Dear Customer, Due to escalations in tensions in the Middle East that have impacted operations involving Iran and Israel, COMPANY has previously announced a temporary suspension of vessel calls to the Port of Haifa. With the prospect of current cease-fire agreement bringing de-escalation to the conflict, we have decided to resume vessel calls to the Port of Haifa, and acceptance for both import and export cargo is now open. We will continue to monitor ",other_corporate_update,0.2593,0.0336,2.2788,g00000010,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197b09d980b72d83,2025-06-27,Addnode Group,gmail,,earnings_report,Earnings report,rules,by_rules,auto_assign,invitation routing,0.8,False,False,earnings_report,earnings_report,0.3143,0.0654,2.4085,1.8055,2.2063,0.2102,0.4016,True,"[""earnings_report"", ""personnel_management_change"", ""product_launch_partnership""]","[0.3143, 0.2489, 0.0738]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Invitation to presentation of COMPANY's Interim Report January - June 2025,"COMPANY is pleased to invite investors, analysts, and media to a presentation where President and CEO Johan Andersson and CFO Kristina Elfström Mackintosh will present the interim report January - June 2025. After the presentation, there will be an opportunity to ask questions. Date: Monday, July 14, 2025 Time: 11:00 AM CEST Access to audiocast and teleconference with the ability to ask questions verbally: The presentation will be held in English. The interim report will be published at 10:30 AM CEST the same day. The full report, presentation, and links to the audiocast and teleconference wil",earnings_report,0.3143,0.0654,2.2063,g00000011,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197b030657a6a768,2025-06-27,Axfood,gmail,,earnings_report,Earnings report,rules,by_rules,auto_assign,keywords+exclusions,0.72,False,False,earnings_report,earnings_report,0.4527,0.3328,2.2288,1.4057,2.042,0.2355,0.6922,False,"[""earnings_report"", ""personnel_management_change"", ""dividend""]","[0.4527, 0.1199, 0.0989]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Invitation to the presentation of COMPANY's second quarter 2025,"[*] Invitation to the presentation of COMPANY's second quarter 2025 COMPANY invites investors, analysts and the press to a presentation of the interim report for the second quarter 2025 at 9:30 am CET on 11 July. The report will be published at 7:00 am CET the same day. COMPANY's President and CEO Simone Margulies will present the report together with CFO Anders Lexmon. The presentation will be held in English. Time: Friday, 11 July at 9:30 am CET To follow the presentation webcast, please use this link. To participate via teleconference, please register via this link. After registration, you ",earnings_report,0.4527,0.3328,2.042,g00000012,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197c4adff1b08926,2025-07-01,Asker Healthcare Group AB,gmail,,mna,M&A,rules,by_rules,auto_assign,mna,0.87,False,False,mna,agm_egm_governance,0.3897,0.2331,2.2968,1.7508,2.1539,0.2717,0.4886,True,"[""agm_egm_governance"", ""labor_workforce"", ""mna""]","[0.3897, 0.1566, 0.1101]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Acquisition of Scan Modul,"[*] Acquisition of Scan Modul COMPANY Healthcare Group has signed an agreement to acquire 100 per cent of the shares in Scan Modul International Holding B.V. Based in the Netherlands Scan Modul is a leading provider of hospital workflow solutions for smart and safe logistics. [*] ""Scan Modul will be an excellent complement to our existing offering. We are already selling the products that are stored in their solutions in the same markets, and now we can offer an even more comprehensive solution to support nurses and doctors in their daily work. We are pleased to welcome the team from Scan Modu",agm_egm_governance,0.3897,0.2331,2.1539,g00000013,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197c4ae1d50b856c,2025-07-01,Bravida Holding AB,gmail,,share_buyback,Share buyback,ml,auto_assign,auto_assign,keywords+exclusions,0.6599999999999999,False,False,product_launch_partnership,share_buyback,0.279,0.0617,2.18,2.0153,2.3215,0.3925,0.4677,False,"[""share_buyback"", ""debt_bond_issue"", ""earnings_report""]","[0.279, 0.2173, 0.104]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY's climate targets approved by the Science Based Targets initiative,"[*] COMPANY's climate targets approved by the Science Based Targets initiative The Science Based Targets initiative (SBTi) has approved COMPANY's emission reduction targets. The climate targets are absolute emissions targets for Scope 1 and 2, and engagement targets for COMPANY's Scope 3 emissions. COMPANY's near term targets, now approved by the SBTi are to reduce its absolute Scope 1 and Scope 2 greenhouse gas emissions by 42 percent by 2029, compared to the base year 2023*. SBTi is a global organisation that makes it possible for companies to set ambitious emission reduction targets in line",share_buyback,0.279,0.0617,2.3215,g00000014,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197c4c9b2e8ce317,2025-07-01,AFRY,gmail,,earnings_report,Earnings report,rules,by_rules,auto_assign,invitation routing,0.8,False,False,earnings_report,earnings_report,0.4202,0.3046,2.3914,1.4869,2.1658,0.2429,0.6745,False,"[""earnings_report"", ""product_launch_partnership"", ""debt_bond_issue""]","[0.4202, 0.1156, 0.0857]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Invitation to presentation of COMPANY's Q2 report 2025,"[*] Invitation to presentation of COMPANY's Q2 report 2025 COMPANY invites investors, analysts and media to a presentation of the Q2 report for 2025 on Tuesday, July 15, at 10:00 CET with Linda Pålsson, President and CEO, and Bo Sandström, CFO. The report will be published at 07:00 CET on the same day. Analysts and investors who wish to ask questions are welcome to join the presentation through the Teams link below. Please use the ""Raise Your Hand"" feature during the Q&A session. It is also possible to follow the presentation through a webcast, without the opportunity to ask questions. Date: T",earnings_report,0.4202,0.3046,2.1658,g00000015,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197c501b8d97a4e7,2025-07-01,Alvotech,gmail,,product_launch_partnership,Product / Launch / Partnership,rules,by_rules,auto_assign,hi_sig_product_launch_partnership_v1,0.82,True,False,product_launch_partnership,product_launch_partnership,0.3258,0.1351,2.0335,1.5481,2.2061,0.4036,0.582,False,"[""product_launch_partnership"", ""legal_regulatory_compliance"", ""labor_workforce""]","[0.3258, 0.1907, 0.1176]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY and Advanz Pharma Enter into European Supply and Commercialization Agreement for Biosimilar Candidate to Cimzia® (certolizumab pegol),"July 1, 2025 4:00 AM EDT COMPANY and Advanz Pharma Enter into European Supply and Commercialization Agreement for Biosimilar Candidate to Cimzia® (certolizumab pegol) View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",product_launch_partnership,0.3258,0.1351,2.2061,g00000016,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197c552db13fb2b2,2025-07-01,Camurus AB,gmail,,legal_regulatory_compliance,Legal / Regulatory / Compliance,rules,by_rules,auto_assign,keywords+exclusions,0.78,False,False,legal_regulatory_compliance,product_launch_partnership,0.2658,0.038,1.9926,1.8306,2.2845,0.4836,0.4866,False,"[""product_launch_partnership"", ""capital_raise_rights_issue"", ""share_buyback""]","[0.2658, 0.2278, 0.1505]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY' Oczyesa® receives marketing authorization for treatment of acromegaly in the EU,"[*] COMPANY' Oczyesa® receives marketing authorization for treatment of acromegaly in the EU * First subcutaneous, once-monthly octreotide for treatment of acromegaly * For convenient self-administration with a pre-filled autoinjector pen Lund, Sweden - 1 July 2025 - COMPANY (NASDAQ STO: CAMX) today announced that the European Commission (EC) has granted Oczyesa®, octreotide subcutaneous depot, marketing authorization* for the maintenance treatment in adult patients with acromegaly who have responded to and tolerated treatment with somatostatin analogs.1 ""Oczyesa is the first approved once-mon",product_launch_partnership,0.2658,0.038,2.2845,g00000017,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197c9d409cc2cb37,2025-07-02,Addnode Group,gmail,,mna,M&A,rules,by_rules,auto_assign,mna,0.9,True,False,mna,personnel_management_change,0.2304,0.0429,1.9744,2.2312,2.3712,0.3833,0.3235,False,"[""personnel_management_change"", ""pdmr_managers_transactions"", ""mna""]","[0.2304, 0.1874, 0.1269]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY Acquires Operations in USA,"Symetri, part of the Design Management division, announces today that it has acquired the part of TPM Inc, in USA, whose offering is based on software from Autodesk and Bluebeam. The acquired business has six employees and is expected to generate approximately SEK 28 million in net sales in 2025. TPM is based in Greenville, South Carolina, USA, and offers a wide range of digital solutions for manufacturing, design automation, graphic design, and CRM. The part of TPM now acquired by Symetri provides solutions based on Autodesk and Bluebeam software, with most of its customers in the AEC sector ",personnel_management_change,0.2304,0.0429,2.3712,g00000018,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197ca5e2ef2ed55e,2025-07-02,Finnair,gmail,,labor_workforce,Labor / Workforce,ml,auto_assign,auto_assign,keywords+exclusions,0.6599999999999999,False,False,product_launch_partnership,labor_workforce,0.3466,0.2374,2.0305,2.2582,2.3013,0.4139,0.2901,True,"[""labor_workforce"", ""personnel_management_change"", ""dividend""]","[0.3466, 0.1092, 0.1006]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY cancels approximately 80 flights on July 4 due to industrial action - Customers are being contacted directly,"[*] COMPANY cancels approximately 80 flights on July 4 due to industrial action - Customers are being contacted directly The Finnish Aviation Union (IAU) has announced industrial action on Friday, July 4, at Helsinki Airport. If the planned actions are implemented, they will impact all essential ground services related to COMPANY flights. Due to the planned industrial action, COMPANY will have to cancel approximately 80 flights on Friday, July 4. These cancellations will affect the travel plans of roughly 8000 customers. Customers with bookings on July 4 will receive information from COMPANY i",labor_workforce,0.3466,0.2374,2.3013,g00000019,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197cb37386efe162,2025-07-02,Better Collective,gmail,,product_launch_partnership,Product / Launch / Partnership,rules,by_rules,auto_assign,hi_sig_product_launch_partnership_v1,0.82,True,False,product_launch_partnership,capital_raise_rights_issue,0.2763,0.0796,2.0443,2.2438,2.3017,0.3868,0.3096,False,"[""capital_raise_rights_issue"", ""earnings_report"", ""credit_ratings""]","[0.2763, 0.1966, 0.1292]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,"COMPANY North American talent-led media brands surpass 1 billion views and downloads, providing new ways for partners to reach sports fans","An expanded focus on talent-led media and live events complements COMPANY's broader strategy of diversifying revenue streams, engaging sports fans, and strengthening its position in key growth markets such as North America. Press release Talent-led media has become a core strategic focus for COMPANY, providing new ways to engage fans and create value for the company's partners. Through shows hosted by world-class athletes and personalities such as Shaquille O'Neal, Jalen Brunson, Angel Reese, and Jeff Marek, COMPANY is able to reach highly engaged audiences across North America. These trusted ",capital_raise_rights_issue,0.2763,0.0796,2.3017,g00000020,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197d288011dac25e,2025-07-03,Alvotech,gmail,,product_launch_partnership,Product / Launch / Partnership,ml,auto_assign,auto_assign,keywords+exclusions,0.2,False,True,other_corporate_update,product_launch_partnership,0.3253,0.1802,2.1615,1.5481,2.2541,0.3037,0.582,False,"[""product_launch_partnership"", ""legal_regulatory_compliance"", ""labor_workforce""]","[0.3253, 0.1451, 0.1199]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Notification for the purposes of article 13 of the Luxembourg law of 11 January 2008 on transparency requirements for issuers,"July 3, 2025 7:02 PM EDT Notification for the purposes of article 13 of the Luxembourg law of 11 January 2008 on transparency requirements for issuers View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",product_launch_partnership,0.3253,0.1802,2.2541,g00000021,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197d788514939ade,2025-07-04,Arion Bank,gmail,,mna,M&A,rules,by_rules,auto_assign,mna,0.87,False,False,mna,personnel_management_change,0.2996,0.1136,2.4826,1.7064,2.3167,0.1701,0.5164,False,"[""personnel_management_change"", ""agm_egm_governance"", ""other_corporate_update""]","[0.2996, 0.1859, 0.0971]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY reiterates interest to enter merger negotiations with Kvika,"The board of directors of COMPANY today reiterated its interest to the board of Kvika banki hf. (hereafter Kvika) to enter merger negotiations. As previously announced, the board of COMPANY decided at its meeting on Tuesday 27 May to request merger negotiations with Kvika. The board of directors of Kvika responded to this request on Friday 13 June. In its response the board of Kvika stated that it did not see grounds to commence merger negotiations with COMPANY in its opinion COMPANY's proposal did not reflect the value of Kvika. However, the board of Kvika noted that if the board of COMPANY w",personnel_management_change,0.2996,0.1136,2.3167,g00000022,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197d4213b9e4e239,2025-07-04,Atlas Copco,gmail,,mna,M&A,rules,by_rules,auto_assign,mna,0.87,False,False,mna,earnings_report,0.4196,0.3289,2.3562,1.1699,2.1446,0.1883,0.7668,False,"[""earnings_report"", ""equity_actions_non_buyback"", ""credit_ratings""]","[0.4196, 0.0908, 0.0847]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Spanish compressor manufacturer has become part of COMPANY Group,"[*] Spanish compressor manufacturer has become part of COMPANY Group Nacka, Sweden, July 4th, 2025: Arizaga Bastarrica y Compañia S.A. (""ABC Compressors""), a Spanish compressor manufacturer, has become part of COMPANY Group. ABC Compressors was founded in 1943 and is located in Eibar, Spain. The company also has an assembly unit in Suzhou, China and sales offices in India, USA and Mexico. In total 319 employees will join COMPANY Group as part of the acquisition. The company produces reciprocating compressors for gas and air compression, used in several customer segments and applications. In 20",earnings_report,0.4196,0.3289,2.1446,g00000023,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197e3efec607e07a,2025-07-07,Danske Bank Subscription Service,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),ml,auto_assign,auto_assign,keywords+exclusions,0.6599999999999999,False,False,share_buyback,equity_actions_non_buyback,0.2903,0.0893,1.6741,1.7816,2.1618,0.402,0.5214,False,"[""equity_actions_non_buyback"", ""other_corporate_update"", ""incidents_controversies""]","[0.2903, 0.201, 0.1723]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,Company Announcement no 32 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 32 COMPANY Bank share buy-back programme: Transactions in week 27. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6",equity_actions_non_buyback,0.2903,0.0893,2.1618,g00000024,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
197e883a23c06d45,2025-07-08,Alfa Laval,gmail,,mna,M&A,rules,by_rules,auto_assign,mna,0.87,False,False,mna,legal_regulatory_compliance,0.464,0.1791,1.5432,0.9351,1.6895,0.6095,0.831,False,"[""legal_regulatory_compliance"", ""mna"", ""equity_actions_non_buyback""]","[0.464, 0.2848, 0.0705]",e5+tfidf:v3|alpha=0.45621825349982936|T=0.741903838662799/0.9526620821400713,COMPANY completes acquisition of cryogenic business from French group Fives,"[*] COMPANY completes acquisition of cryogenic business from French group Fives COMPANY has completed the acquisition of the cryogenics business unit of Fives (Fives Energy Cryogenics), a world-leading expert in cryogenic heat transfer and pump technologies. This acquisition marks a strategic extension of COMPANY's portfolio, underscoring its dedication to pioneering innovative solutions in the energy sector. The acquisition of Fives Energy Cryogenics introduces a strong technology platform, further positioning COMPANY to support the global shift towards cleaner energy. The heat exchangers and",legal_regulatory_compliance,0.464,0.1791,1.6895,g00000025,1,True,1.0,auto_assign,2025-09-25T154711Z,v3
