press_release_id,release_date,company_name,source,source_url,final_cid,final_category_name,final_source,final_decision,ml_decision,rule_id,rule_conf,rule_lock,rule_needs_review,rule_pred_cid,ml_pred_cid,ml_conf_fused,ml_margin_fused,ml_entropy_emb,ml_entropy_lsa,ml_entropy_fused,ml_p1_emb,ml_p1_lsa,ml_agreement_emb_lsa,ml_top3_cids,ml_top3_probs,ml_version,title,snippet,final_cid_group,ml_conf_fused_group,ml_margin_fused_group,ml_entropy_fused_group,dup_group_id,dup_group_size,is_group_rep,sample_weight_dedup,decision_group,run_id,taxonomy_version
1978f50da17513ac,2025-06-20,Alvotech,gmail,,admission_delisting,Delisting / Trading halt,ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,admission_delisting,0.0535,0.0,2.9444,2.9444,2.9444,0.0541,0.0535,False,"[""admission_delisting"", ""admission_listing"", ""equity_actions_non_buyback""]","[0.0535, 0.0534, 0.0533]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of June 16, 2025 ALVO Monday Tuesday Wednesday Thursday Friday Opening Price $9.75 $9.30 $9.20 N/A $8.90 Last Trade $9.34 $9.22 $9.01 N/A $9.35 Price Change -$0.40 -$0.12 -$0.21 N/A +$0.34 Percent Change -4.11% -1.28% -2.28% N/A +3.77% Day High $9.75 $9.45 $9.21 N/A $9.40 Day Low $9.29 $9.21 $8.98 N/A $8.73 Volume 105,879 81,445 143,329 N/A 268,158 Visit the website → You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service pro",admission_delisting,0.0535,0.0,2.9444,g00000010,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1978f549bb8a27af,2025-06-20,ALK,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,equity_actions_non_buyback,0.0532,0.0,2.9444,2.9444,2.9444,0.0537,0.0533,False,"[""equity_actions_non_buyback"", ""admission_delisting"", ""other_corporate_update""]","[0.0532, 0.0532, 0.0531]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of June 16, 2025 All Releases COMPANY presented comprehensive data on two new paediatric AIT tablets and a nasal adrenaline spray at EAACI 2025 COMPANY's tablet mod træpollenallergi godkendt til allergivaccination af børn fra fem år ALKB Monday Tuesday Wednesday Thursday Friday Opening Price 185.40 181.40 179.50 179.20 181.60 Last Trade 183.00 180.50 180.40 181.50 181.00 Price Change -2.50 -2.50 -0.10 +1.10 -0.50 Percent Change -1.35% -1.37% -0.06% +0.61% -0.28% Day High 186.80 182.60 181.70 182.40 182.80 Day Low 181.20 179.30 179.40 179.00 179",equity_actions_non_buyback,0.0532,0.0,2.9444,g00000011,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1979115c54e3f594,2025-06-21,AstraZeneca,gmail,,agm_egm_governance,AGM/EGM & governance,ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,agm_egm_governance,0.0536,0.0005,2.9444,2.9444,2.9444,0.0536,0.0542,False,"[""agm_egm_governance"", ""dividend"", ""incidents_controversies""]","[0.0536, 0.0531, 0.053]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Alexion data presented at EAN 2025 highlights its leadership and commitment to improving patient outcomes in rare neurological diseases,"Click here (to view online. Add this email (mailto:) to your safelist. COMPANY logo Alexion data presented at EAN 2025 highlights its leadership and commitment to improving patient outcomes in rare neurological diseases 21 June 2025 Alexion, COMPANY Rare Disease, will present seven abstracts, including four oral presentations, from its leading rare neurology portfolio at the European Academy of Neurology (EAN) Annual Congress in Helsinki, Finland, 21 to 24 June 2025. Read more (RSS Feed (Follow us on X (Follow us on LinkedIn (Legal notice and Terms of Use (Privacy policy (Cookie policy (Site m",agm_egm_governance,0.0536,0.0005,2.9444,g00000012,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
197921fc99c66e57,2025-06-21,Maersk,gmail,,other_corporate_update,Other / Corporate update,ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,other_corporate_update,0.0537,0.0005,2.9444,2.9444,2.9444,0.0536,0.0543,False,"[""other_corporate_update"", ""admission_listing"", ""admission_delisting""]","[0.0537, 0.0532, 0.0531]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Customise your preferences to receive updates tailored to your business needs,"MaerskIf you have trouble viewing this email, click here to view an online version. ALL THE WAY Dear Customer, Have you updated your preferences yet? You most likely have a steady stream of emails and newsletters making way into your inbox. By updating your preferences, we can ensure you only receive the news and insights from us that matter the most to you and your business. Whether you want to deep-dive into logistics insights, stay on top of the latest news and trends, or be the first to hear about new products and events (or all of the above), you can customise your preferences below - it'",other_corporate_update,0.0537,0.0005,2.9444,g00000013,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1979e63076c0c76c,2025-06-23,AstraZeneca,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,equity_actions_non_buyback,0.0535,0.0004,2.9444,2.9444,2.9444,0.0537,0.0534,False,"[""equity_actions_non_buyback"", ""legal_regulatory_compliance"", ""dividend""]","[0.0535, 0.0531, 0.0531]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Datroway approved in US for EGFRm lung cancer,Click here (to view online. Add this email (mailto:) to your safelist. COMPANY logo Datroway approved in the US for patients with previously treated advanced EGFR-mutated non-small cell lung cancer 23 June 2025 Datroway (datopotamab deruxtecan or Dato-DXd) has been approved in the US for the treatment of adult patients with locally advanced or metastatic EGFR-mutated non-small cell lung cancer (NSCLC) who have received prior EGFR-directed therapy and platinum-based chemotherapy. Read more (RSS Feed (Follow us on X (Follow us on LinkedIn (Legal notice and Terms of Use (Privacy policy (Cookie po,equity_actions_non_buyback,0.0535,0.0004,2.9444,g00000014,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1979c57db691ed99,2025-06-23,Danske Bank Subscription Service,gmail,,share_buyback,Share buyback,rules,by_rules,needs_review_low_sim,keywords+exclusions,0.76,False,False,share_buyback,admission_delisting,0.0535,0.0001,2.9444,2.9444,2.9444,0.0535,0.0543,False,"[""admission_delisting"", ""equity_actions_non_buyback"", ""other_corporate_update""]","[0.0535, 0.0534, 0.0533]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Company Announcement no 30 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 30 COMPANY Bank share buy-back programme: Transactions in week 25. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6",admission_delisting,0.0535,0.0001,2.9444,g00000015,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1979c9583af8afaa,2025-06-23,Alvotech,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,equity_actions_non_buyback,0.0533,0.0001,2.9444,2.9444,2.9444,0.0537,0.053,False,"[""equity_actions_non_buyback"", ""admission_delisting"", ""share_buyback""]","[0.0533, 0.0532, 0.053]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,New Form 6-K for COMPANY,"June 23, 2025 A Form 6-K has been filed with the United States Securities and Exchange Commission. View this filing → Or click here to view all filings. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",equity_actions_non_buyback,0.0533,0.0001,2.9444,g00000016,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1979b9693575c793,2025-06-23,Bravida Holding AB,gmail,,earnings_report,Earnings report,ml,needs_review_low_sim,needs_review_low_sim,keywords+exclusions,0.6799999999999999,False,False,earnings_report,earnings_report,0.0537,0.0007,2.9444,2.9444,2.9444,0.0533,0.0547,False,"[""earnings_report"", ""personnel_management_change"", ""dividend""]","[0.0537, 0.0531, 0.053]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Invitation to presentation of COMPANY's interim report for the second quarter 2025,"[*] Invitation to presentation of COMPANY's interim report for the second quarter 2025 COMPANY's interim report for the second quarter 2025 will be published 07:30 CEST on 11 July 2025. The report will be presented at 09:30 CEST by CEO and Group President Mattias Johansson and CFO Petra Vranjes. The presentation will be held in English and can be followed on the web or by phone. Link to webcast Telephone conference To participate in the conference call, please register via this link: After registration, you will be provided with telephone numbers and a conference ID to access the conference. T",earnings_report,0.0537,0.0007,2.9444,g00000018,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
1979b43f78ad6c23,2025-06-23,Castellum,gmail,,legal_regulatory_compliance,Legal / Regulatory / Compliance,rules,by_rules,auto_assign,flagging (legal/numeric),0.95,True,False,legal_regulatory_compliance,agm_egm_governance,0.0579,0.004,2.9443,2.9433,2.9441,0.0542,0.0635,True,"[""agm_egm_governance"", ""other_corporate_update"", ""personnel_management_change""]","[0.0579, 0.0539, 0.0534]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Updated notice convening the Extraordinary General Meeting of COMPANY Aktiebolag,"The shareholders of COMPANY Aktiebolag, Corporate ID No. 556475-5550, (""COMPANY"" or the ""Company"") are given notice to attend the Extraordinary General Meeting to be held on Friday, 18 July 2025, at 11.00 a.m. CEST at COMPANY's office at United Spaces, Torsgatan 26, Stockholm. The entrance opens at 10.30 a.m. CEST. On 17 June 2025, a unanimous Nomination Committee published its proposal regarding the number of Board members, remuneration to the Board members and election of the Board of Directors of COMPANY ahead of the Extraordinary General Meeting to be held on Friday, 18 July 2025. In light",agm_egm_governance,0.0579,0.004,2.9441,g00000019,1,True,1.0,auto_assign,2025-09-04T082238Z,v3
1979bceaa0e96c6a,2025-06-23,Alvotech,gmail,,admission_delisting,Delisting / Trading halt,ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,admission_delisting,0.0533,0.0002,2.9444,2.9444,2.9444,0.0538,0.0529,False,"[""admission_delisting"", ""equity_actions_non_buyback"", ""admission_listing""]","[0.0533, 0.0531, 0.0529]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,"European Medicines Agency Recommends Market Approval of AVT06, COMPANY's Proposed Biosimilar to Eylea® (aflibercept)","June 23, 2025 4:00 AM EDT European Medicines Agency Recommends Market Approval of AVT06, COMPANY's Proposed Biosimilar to Eylea® (aflibercept) View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",admission_delisting,0.0533,0.0002,2.9444,g00000017,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
197a085c191ee321,2025-06-24,Castellum,gmail,,earnings_report,Earnings report,rules,by_rules,needs_review_low_sim,keywords+exclusions,0.76,False,False,earnings_report,earnings_report,0.0537,0.0005,2.9444,2.9444,2.9444,0.0534,0.0548,False,"[""earnings_report"", ""debt_bond_issue"", ""equity_actions_non_buyback""]","[0.0537, 0.0532, 0.053]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Invitation to presentation of COMPANY's half-year report January-June 2025,"On Tuesday 15 July, at 8:00 a.m. (CEST), COMPANY will publish its half-year report for the period January-June 2025. Investors, analysts and journalists are invited to a live presentation of the report at 9:00 a.m. (CEST), where CEO Joacim Sjöberg and CFO Jens Andersson will be commenting on the results. The report will be published at 8:00 a.m. (CEST) and will be available here: The presentation will be available on the same page at 8:00 a.m. (CEST). If you wish to participate via the webcast, please use the link below. Via the webcast, you can ask written questions. If you wish to participat",earnings_report,0.0537,0.0005,2.9444,g00000020,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
197a0866196333ed,2025-06-24,Ericsson,gmail,,earnings_report,Earnings report,ml,needs_review_low_sim,needs_review_low_sim,keywords+exclusions,0.6799999999999999,False,False,product_launch_partnership,earnings_report,0.0535,0.0002,2.9444,2.9444,2.9444,0.0538,0.0545,False,"[""earnings_report"", ""capital_raise_rights_issue"", ""product_launch_partnership""]","[0.0535, 0.0533, 0.0529]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,EMR June 2025 highlights growing monetization appeal of 5G fixed wireless access,"[*] EMR June 2025 highlights growing monetization appeal of 5G fixed wireless access * More than half of all service providers globally who offer fixed wireless access now do so with speed-based monetization benefits enhanced by 5G * 5G subscriptions to top 2.9 billion globally by the end of 2025 * 5G networks forecast to handle 80 percent of global mobile traffic by the end of 2030 Fixed Wireless Access (FWA) continues to grow in appeal to communications service providers (CSPs) around the world, with the ability to offer speed-based tariff plans - enhanced by 5G capabilities - proving partic",earnings_report,0.0535,0.0002,2.9444,g00000021,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
197a0a19634f326c,2025-06-24,Bravida Holding AB,gmail,,product_launch_partnership,Product / Launch / Partnership,ml,needs_review_low_sim,needs_review_low_sim,fallback,0.2,False,True,other_corporate_update,product_launch_partnership,0.0534,0.0003,2.9444,2.9444,2.9444,0.0538,0.0528,False,"[""product_launch_partnership"", ""share_buyback"", ""orders_contracts""]","[0.0534, 0.053, 0.053]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,COMPANY Finland strengthens its electrical installation services in Eastern Finland,"[*] COMPANY Finland strengthens its electrical installation services in Eastern Finland COMPANY Finland acquires TS Sähkötekniikka Oy, thereby strengthening its position in electrical contracting and maintenance in Kuopio and the rest of Eastern Finland. The company has sales of around EUR 4.1 million and employs 12 people. TS Sähkötekniikka Oy operates in electrical contracting and design for both extension and refurbishment projects and for the industrial sector. It also carries out electrical maintenance and repairs as well as installation of charging points for electric vehicles. The compa",product_launch_partnership,0.0534,0.0003,2.9444,g00000022,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
197a0eed2cd9e560,2025-06-24,DFDS A/S,gmail,,product_launch_partnership,Product / Launch / Partnership,ml,needs_review_low_sim,needs_review_low_sim,keywords+exclusions,0.6799999999999999,False,False,product_launch_partnership,product_launch_partnership,0.0534,0.0001,2.9444,2.9444,2.9444,0.0539,0.0529,False,"[""product_launch_partnership"", ""orders_contracts"", ""admission_delisting""]","[0.0534, 0.0533, 0.0532]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,Historic Esbjerg-UK route celebrates 150 years of maritime connection,"Historic Esbjerg-UK route celebrates 150 years of maritime connection COMPANY marks the 150th anniversary of the iconic Esbjerg-UK route, a vital freight corridor that has connected Denmark and the United Kingdom since the inaugural voyage in 1875. Each year the route handles more than 100.000 single trailers - equivalent to 1.5 million lanemeters of cargo - making it an important freight link in Northern Europe. While passenger services operated from 1925 to 2014, freight has always been the backbone of the route. In the early days, ships carried live cattle; by the 20th century, they transpo",product_launch_partnership,0.0534,0.0001,2.9444,g00000023,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
197a12a83eac1d81,2025-06-24,Asmodee Group AB,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),ml,needs_review_low_sim,needs_review_low_sim,keywords+exclusions,0.6799999999999999,False,False,earnings_report,equity_actions_non_buyback,0.0531,0.0,2.9444,2.9444,2.9444,0.0534,0.0532,False,"[""equity_actions_non_buyback"", ""earnings_report"", ""share_buyback""]","[0.0531, 0.0531, 0.053]",e5+tfidf:v3|alpha=0.6|T=1.0/0.8,COMPANY publishes Annual and Sustainability Report for 24/25,"Boulogne-Billancourt, June 24, 2025 - COMPANY, a global leader in the tabletop games industry, today publishes its Annual and Sustainability Report for the fiscal year 24/25. The report is available in both Swedish and English. The Swedish Annual and Sustainability Report is also available on the group's website (in European Single Electronic Format (ESEF). A printed version can be ordered by emailing. For more information, contact Nathalie Redmo, Head of Investor Relations, COMPANY Tel: +46 768 10 22 43 E-mail: COMPANY Corporate Communications team E-mail: About COMPANY COMPANY is a global le",equity_actions_non_buyback,0.0531,0.0,2.9444,g00000024,1,True,1.0,needs_review_low_sim,2025-09-04T082238Z,v3
