press_release_id,release_date,company_name,category,source,source_url,cid,category_name,cat_sim,cat_margin,decision,title,snippet,run_id,taxonomy_version,p1_emb,p1_lsa,entropy_emb,entropy_lsa,entropy_fused,top3_fused_sum,agreement_emb_lsa,cid_group,cat_sim_group,cat_margin_group,entropy_fused_group,dup_group_id,dup_group_size,is_group_rep,sample_weight_dedup,decision_group,top3_cids,top3_probs
198f4698cc0dc973,2025-08-29,Concejo AB,agm_egm_governance,gmail,,agm_egm_governance,AGM/EGM & governance,0.0562,0.0012,needs_review_low_sim,Kallelse till extra bolagsstämma i COMPANY (publ),"Kallelse till extra bolagsstämma i COMPANY (publ) Publicerad: 2025-08-29 08:00:00 CEST COMPANY - Kallelse till årsstämma Kallelse till extra bolagsstämma i COMPANY (publ) COMPANY (publ), 556480-3327 ("" Bolaget ""), med säte i Nacka, kallar härmed till extra bolagsstämma tisdag den 23 september 2025 klockan 11:00, Västra Finnbodavägen 2, 131 30 Nacka. Aktieägare är välkomna för inregistrering från kl. 10:30. Förutsättningar för deltagande Aktieägare som önskar delta i bolagsstämman ska: - dels vara upptagen som aktieägare i den av Euroclear Sweden AB (Euroclear) framställda aktieboken avseende f",2025-09-02T134509Z,v3,0.0543,0.0601,2.9443,2.9431,2.9441,0.1661,False,agm_egm_governance,0.0562,0.0012,2.9441,g00000010,1,True,1.0,needs_review_low_sim,"[""agm_egm_governance"", ""dividend"", ""equity_actions_non_buyback""]","[0.0562, 0.055, 0.0549]"
19909bd9039357da,2025-09-02,Candles Scandinavia AB,agm_egm_governance,gmail,,agm_egm_governance,AGM/EGM & governance,0.0552,0.0004,needs_review_low_sim,Kommuniké från årsstämma i COMPANY (publ),"Kommuniké från årsstämma i COMPANY (publ) Publicerad: 2025-09-02 11:24:00 CEST COMPANY - Beslut fattade av bolagsstämma Kommuniké från årsstämma i COMPANY (publ) Årsstämma för COMPANY (publ) hölls idag den 2:a september 2025 varvid aktieägarna fattade följande beslut: Fastställande av resultat- och balansräkning Årsstämman beslutade att fastställa resultaträkningen och balansräkningen samt koncernresultaträkningen och koncernbalansräkningen för räkenskapsåret 2024/2025. Dispositioner beträffande bolagets vinst Årsstämman beslutade att gå på styrelsens förslag, att ingen utdelning skulle lämnas",2025-09-02T134509Z,v3,0.0539,0.0575,2.9443,2.944,2.9443,0.1633,False,dividend,0.0552,0.0004,2.9443,g00000011,1,True,1.0,needs_review_low_sim,"[""dividend"", ""agm_egm_governance"", ""capital_raise_rights_issue""]","[0.0552, 0.0549, 0.0533]"
198f673686b78908,2025-08-29,Alma Media,share_buyback,gmail,,share_buyback,Share buyback,0.06,0.0064,needs_review_low_sim,Omien osakkeiden hankinta 29.8.2025,"Omien osakkeiden hankinta 29.8.2025 Julkaistu: 2025-08-29 17:30:00 CEST COMPANY - Muutokset omien osakkeiden omistuksessa COMPANY: Omien osakkeiden hankinta 29.8.2025 COMPANY Pörssitiedote 29.8.2025 COMPANY: Omien osakkeiden hankinta 29.8.2025 Helsingin Pörssi Päivämäärä 29.8.2025 Pörssikauppa Osto Osakelaji COMPANY Osakemäärä 400 osaketta Keskihinta/ osake 13,9000 EUR Kokonaishinta 5 560,00 EUR Yhtiön hallussa olevat omat osakkeet 29.8.2025 tehtyjen kauppojen jälkeen: 104 126 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan sekä Euroopan komission ",2025-09-02T134509Z,v3,0.0541,0.0692,2.9443,2.9419,2.9439,0.1667,False,share_buyback,0.06,0.0064,2.9439,g00000013,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""admission_listing""]","[0.06, 0.0536, 0.0531]"
198e70043eb8cec6,2025-08-26,Fiskars Oyj Abp,share_buyback,gmail,,share_buyback,Share buyback,0.0601,0.0065,needs_review_low_sim,N OMIEN OSAKKEIDEN HANKINTA 26.08.2025,"N OMIEN OSAKKEIDEN HANKINTA 26.08.2025 Julkaistu: 2025-08-26 17:30:00 CEST COMPANY - Muutokset omien osakkeiden omistuksessa COMPANY:N OMIEN OSAKKEIDEN HANKINTA 26.08.2025 COMPANY Pörssitiedote 26.0 8.2025 klo 18:30 EET/EEST COMPANY:N OMIEN OSAKKEIDEN HANKINTA 26.08.2025 Päivämäärä 26.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 14,4600 EUR Ylin hinta/osake 14,4600 EUR Alin hinta/osake 14,4600 EUR Kokonaishinta 36 150,00 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan sekä Euroopan komission delegoidun asetuksen (EU",2025-09-02T134509Z,v3,0.054,0.0692,2.9443,2.9419,2.9439,0.1665,True,share_buyback,0.0601,0.0065,2.9439,g00000014,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""pdmr_managers_transactions""]","[0.0601, 0.0535, 0.0529]"
198e70048eeb3023,2025-08-26,Alma Media,share_buyback,gmail,,share_buyback,Share buyback,0.0597,0.006,needs_review_low_sim,Omien osakkeiden hankinta 26.8.2025,"Omien osakkeiden hankinta 26.8.2025 Julkaistu: 2025-08-26 17:30:00 CEST COMPANY - Muutokset omien osakkeiden omistuksessa COMPANY: Omien osakkeiden hankinta 26.8.2025 COMPANY Pörssitiedote 26.8.2025 COMPANY: Omien osakkeiden hankinta 26.8.2025 Helsingin Pörssi Päivämäärä 26.8.2025 Pörssikauppa Osto Osakelaji COMPANY Osakemäärä 1 000 osaketta Keskihinta/ osake 13,9000 EUR Kokonaishinta 13 900,00 EUR Yhtiön hallussa olevat omat osakkeet 26.8.2025 tehtyjen kauppojen jälkeen: 102 826 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan sekä Euroopan komissi",2025-09-02T134509Z,v3,0.0541,0.0684,2.9443,2.9421,2.9439,0.1664,False,share_buyback,0.0597,0.006,2.9439,g00000015,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""admission_listing""]","[0.0597, 0.0536, 0.0531]"
198f68ef6c3df12e,2025-08-29,Tokmanni Group Oyj,share_buyback,gmail,,share_buyback,Share buyback,0.0602,0.0064,needs_review_low_sim,Omien osakkeiden hankinta 29.8.2025,"Omien osakkeiden hankinta 29.8.2025 Julkaistu: 2025-08-29 18:00:00 CEST COMPANY - Muutokset omien osakkeiden omistuksessa COMPANY: Omien osakkeiden hankinta 29.8.2025 COMPANY PÖRSSI-ILMOITUS 29.8.2025 COMPANY: Omien osakkeiden hankinta 29.8.2025 Helsingin Pörssi Päivämäärä 29.8.2025 Pörssikauppa Osto Osakelaji TOKMAN Osakemäärä 12 095 osaketta Keskihinta/ osake 9,3652 EUR Kokonaishinta 113 272,09 EUR Yhtiön hallussa olevat omat osakkeet 29.8.2025 tehtyjen kauppojen jälkeen: 262 040 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan sekä Euroopan komis",2025-09-02T134509Z,v3,0.0542,0.0702,2.9443,2.9416,2.9438,0.167,False,share_buyback,0.0602,0.0064,2.9438,g00000016,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""admission_listing""]","[0.0602, 0.0537, 0.0531]"
198f14d19f79248a,2025-08-28,Kojamo Oyj,share_buyback,gmail,,share_buyback,Share buyback,0.0578,0.0043,needs_review_low_sim,Omien osakkeiden hankinta 28.8.2025,"Omien osakkeiden hankinta 28.8.2025 Julkaistu: 2025-08-28 17:30:00 CEST COMPANY - Muutokset omien osakkeiden omistuksessa COMPANY: Omien osakkeiden hankinta 28.8.2025 COMPANY, Pörssitiedote, 28.8.2025 klo 18.30 COMPANY: Omien osakkeiden hankinta 28.8.2025 Helsingin Pörssi Päivämäärä 28.8.2025 Pörssikauppa Osto Osakelaji COMPANY Osakemäärä 85 000 osaketta Keskihinta/ osake 10,6702 EUR Kokonaishinta 906 967,00 EUR Yhtiön hallussa olevat omat osakkeet 28.8.2025 tehtyjen kauppojen jälkeen: 315 000 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan sekä Eu",2025-09-02T134509Z,v3,0.0539,0.064,2.9443,2.9432,2.9441,0.1645,False,share_buyback,0.0578,0.0043,2.9441,g00000017,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""admission_listing""]","[0.0578, 0.0535, 0.0532]"
1990601e786a133c,2025-09-01,Kojamo Oyj,share_buyback,gmail,,share_buyback,Share buyback,0.0588,0.0053,needs_review_low_sim,Omien osakkeiden hankinta 1.9.2025,"Omien osakkeiden hankinta 1.9.2025 Julkaistu: 2025-09-01 18:00:00 CEST COMPANY - Muutokset omien osakkeiden omistuksessa COMPANY: Omien osakkeiden hankinta 1.9.2025 COMPANY, Pörssitiedote, 1.9.2025 klo 19.00 COMPANY: Omien osakkeiden hankinta 1.9.2025 Helsingin Pörssi Päivämäärä 1.9.2025 Pörssikauppa Osto Osakelaji COMPANY Osakemäärä 48 170 osaketta Keskihinta/ osake 10,6948 EUR Kokonaishinta 515 168,52 EUR Yhtiön hallussa olevat omat osakkeet 1.9.2025 tehtyjen kauppojen jälkeen: 387 611 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan sekä Euroopan",2025-09-02T134509Z,v3,0.0539,0.0662,2.9443,2.9427,2.944,0.1655,False,share_buyback,0.0588,0.0053,2.944,g00000018,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""admission_listing""]","[0.0588, 0.0535, 0.0532]"
198c31e6e90c8938,2025-08-19,Landsbankinn hf.,debt_bond_issue,gmail,,debt_bond_issue,Debt / Bond issue,0.0593,0.0058,needs_review_low_sim,Bond issuance in SEK,"Bond issuance in SEK Published: 2025-08-19 18:16:45 CEST COMPANY- Other information disclosed according to the rules of the Exchange COMPANY: Bond issuance in SEK Today, COMPANY concluded the sale of floating rate senior preferred bonds in the amount of SEK 500 million with a maturity of three years. The bonds were priced at a spread of 90bps over 3-month STIBOR. The bonds will be issued under the bank's EMTN programme and expected to be admitted to trading on Euronext Dublin as of 28 August 2025. SEB acted as a dealer on the transaction. This email message was delivered to Cancel this subscri",2025-09-02T134509Z,v3,0.0551,0.0656,2.9443,2.9428,2.9439,0.1662,True,debt_bond_issue,0.0593,0.0058,2.9439,g00000019,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""admission_listing"", ""admission_delisting""]","[0.0593, 0.0535, 0.0534]"
198e7014da6be199,2025-08-26,Government Debt Management,debt_bond_issue,gmail,,debt_bond_issue,Debt / Bond issue,0.0562,0.0027,needs_review_low_sim,Results of additional issuance - RIKS 29 0917,"Results of additional issuance - RIKS 29 0917 Published: 2025-08-26 17:31:17 CEST COMPANY - Other information disclosed according to the rules of the Exchange Results of additional issuance - RIKS 29 0917 As stated in paragraph 6 in General Terms of Auction for Treasury bonds, the COMPANY offered the equivalent of 10% of the nominal value sold in the auction 22. August, at the price of accepted bids. Series RIKS 29 0917 ISIN IS0000037711 Additional issuance (nominal) 76,500,000 Settlement date 08/27/2025 Total outstanding (nominal) 81,311,500,000 This email message was delivered to Cancel this",2025-09-02T134509Z,v3,0.054,0.0594,2.9443,2.9439,2.9443,0.1631,True,debt_bond_issue,0.0562,0.0027,2.9443,g00000020,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""dividend"", ""orders_contracts""]","[0.0562, 0.0535, 0.0534]"
198a934c9728eff2,2025-08-14,Government Debt Management,dividend,gmail,,dividend,Dividend,0.055,0.0019,needs_review_low_sim,Treasury Bill Auction Announcement - RIKV 25 1119 - RIKV 26 0318,"Treasury Bill Auction Announcement - RIKV 25 1119 - RIKV 26 0318 Published: 2025-08-14 17:31:04 CEST COMPANY - Other information disclosed according to the rules of the Exchange Treasury Bill Auction Announcement - RIKV 25 1119 - RIKV 26 0318 Series RIKV 25 1119 RIKV 26 0318 ISIN IS0000037547 IS0000038016 Maturity Date 11/19/2025 03/18/2026 Auction Date 08/18/2025 08/18/2025 Settlement Date 08/20/2025 08/20/2025 On the Auction Date, between 10:30 am and 11:00 am, the COMPANY will auction Treasury bills in the Series, with the ISIN numbers and with the Maturity Dates according to the table abov",2025-09-02T134509Z,v3,0.0541,0.0562,2.9444,2.9443,2.9444,0.1611,True,dividend,0.055,0.0019,2.9444,g00000021,1,True,1.0,needs_review_low_sim,"[""dividend"", ""other_corporate_update"", ""admission_listing""]","[0.055, 0.0531, 0.053]"
19904332f375a5f6,2025-09-01,BAYPORT INTERMEDIATE HOLDCO PLC,debt_bond_issue,gmail,,debt_bond_issue,Debt / Bond issue,0.0542,0.0001,needs_review_low_sim,COMPANY provides an update on COMPANY Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes,COMPANY provides an update on COMPANY Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes Published: 2025-09-01 09:34:45 CEST COMPANY - Other information disclosed according to the rules of the Exchange COMPANY provides an update on COMPANY Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes COMPANY provides and update on COMPANY Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes Attachments Project Blue - ,2025-09-02T134509Z,v3,0.0534,0.0559,2.9444,2.9442,2.9444,0.1615,False,debt_bond_issue,0.0542,0.0001,2.9444,g00000022,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""other_corporate_update"", ""share_buyback""]","[0.0542, 0.0542, 0.0531]"
198cc2ee1d00a088,2025-08-21,Realkredit Danmark A/S,debt_bond_issue,gmail,,debt_bond_issue,Debt / Bond issue,0.0583,0.0044,needs_review_low_sim,Final terms for mortgage-covered bonds (SDRO's) issued by COMPANY,"Final terms for mortgage-covered bonds (SDRO's) issued by COMPANY Published: 2025-08-21 12:31:18 CEST COMPANY - Final Bond Terms Final terms for mortgage-covered bonds (SDRO's) issued by COMPANY COMPANY Danmark will open new mortgage-coverd bonds (SDRO's). The new mortgage-covered bonds will be listed on Nasdaq Copenhagen. The new mortgage-covered bonds are covered by the ""Base prospectus for mortgage-covered bonds and mortgage bonds issued by COMPANY."" The base prospectus is available on COMPANY Danmark's website at. The final terms are hereby published. Please contact Hella Gebhardt Rønnebæk",2025-09-02T134509Z,v3,0.0544,0.0642,2.9443,2.943,2.9441,0.1654,True,debt_bond_issue,0.0583,0.0044,2.9441,g00000023,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""mna"", ""dividend""]","[0.0583, 0.0539, 0.0531]"
198c741420d04cde,2025-08-20,Landsbankinn hf.,debt_bond_issue,gmail,,debt_bond_issue,Debt / Bond issue,0.059,0.0054,needs_review_low_sim,Bond issuance in NOK,"Bond issuance in NOK Published: 2025-08-20 13:33:17 CEST COMPANY- Other information disclosed according to the rules of the Exchange COMPANY: Bond issuance in NOK Today, COMPANY concluded the sale of floating rate senior preferred bonds in the amount of NOK 400 million with a maturity of three years. The bonds were priced at a spread of 87bps over 3-month NIBOR. The bonds will be issued under the bank's EMTN programme and expected to be admitted to trading on Euronext Dublin as of 28 August 2025. SEB acted as a dealer on the transaction. This email message was delivered to Cancel this subscrip",2025-09-02T134509Z,v3,0.055,0.0649,2.9443,2.9429,2.944,0.1659,True,debt_bond_issue,0.059,0.0054,2.944,g00000024,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""admission_listing"", ""admission_delisting""]","[0.059, 0.0535, 0.0534]"
