press_release_id,release_date,company_name,category,source,source_url,cid,category_name,cat_sim,cat_margin,decision,title,snippet,run_id,taxonomy_version,p1_emb,p1_lsa,entropy_emb,entropy_lsa,entropy_fused,top3_fused_sum,agreement_emb_lsa,cid_group,cat_sim_group,cat_margin_group,entropy_fused_group,dup_group_id,dup_group_size,is_group_rep,sample_weight_dedup,decision_group,top3_cids,top3_probs
198ea38306d7fd8e,2025-08-27,MTI Investment AB,unknown,gmail,,debt_bond_issue,Debt / Bond issue,0.0562,0.0019,needs_review_low_sim,"COMPANY Secures USD 400,000 Loan Agreement and Issues Convertible Debt Note to Chanzi Holdings Limited.","COMPANY Secures USD 400,000 Loan Agreement and Issues Convertible Debt Note to Chanzi Holdings Limited. Published: 2025-08-27 08:30:00 CEST COMPANY - Company Announcement COMPANY Secures USD 400,000 Loan Agreement and Issues Convertible Debt Note to Chanzi Holdings Limited. Mombasa, Kenya - COMPANY (Nasdaq First North: COMPANY) has entered into a USD 400,000 loan agreement which enables COMPANY to issue a convertible debt note to Chanzi Holdings Limited. The loan has no instalments and carries a 7% annual interest, which is only payable upon repayment. As a result, the agreement does not affec",2025-09-02T130606Z,v3,0.0548,0.0583,2.9443,2.944,2.9443,0.1637,True,debt_bond_issue,0.0562,0.0019,2.9443,g00000012,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""capital_raise_rights_issue"", ""equity_actions_non_buyback""]","[0.0562, 0.0544, 0.0531]"
198e5a8d317da284,2025-08-26,SolTech Energy Sweden AB,unknown,gmail,,share_buyback,Share buyback,0.0535,0.0,needs_review_low_sim,COMPANY Energy's acquisition of Sesol has been completed,"COMPANY Energy's acquisition of Sesol has been completed Published: 2025-08-26 11:15:00 CEST COMPANY - Investor News COMPANY Energy's acquisition of Sesol has been completed On 4 July 2025, COMPANY (publ) (""COMPANY"") announced that an agreement had been entered into to acquire 100 percent of the shares in the solar energy company Sesol from Nordic Capital and that the purchase price will be paid with newly issued shares in COMPANY. The transaction has now been completed and closed as of today. As a result of the transaction, Nordic Capital, through Artim Balance BidCo AB[1], has become owner o",2025-09-02T130606Z,v3,0.0539,0.0536,2.9444,2.9444,2.9444,0.16,False,share_buyback,0.0535,0.0,2.9444,g00000013,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""equity_actions_non_buyback"", ""capital_raise_rights_issue""]","[0.0535, 0.0535, 0.053]"
198f0712851cc15e,2025-08-28,Vuxen Group AB,unknown,gmail,,earnings_report,Earnings report,0.0572,0.0042,needs_review_low_sim,COMPANY Group publicerar årsredovisning.,"COMPANY Group publicerar årsredovisning. Publicerad: 2025-08-28 13:30:00 CEST COMPANY - Årsredovisning COMPANY Group publicerar årsredovisning. COMPANY (publ) publicerar härmed sin årsredovisning för 2024/2025. Räkenskapet avser perioden 1 maj 2024 - 30 april 2025. Årsredovisning finns att ladda ned på följande länk För ytterligare information Tobias Fransson, VD Email: Om COMPANY Group COMPANY Group är en ledande e-handelsaktör med produkter inom sexuell hälsa och välbefinnande via varumärkena COMPANY, WooMe och Blushme. Med både egna och externa varumärken erbjuder COMPANY Group noggrant utv",2025-09-02T130606Z,v3,0.0533,0.0637,2.9444,2.9433,2.9442,0.1632,False,earnings_report,0.0572,0.0042,2.9442,g00000014,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""product_launch_partnership"", ""share_buyback""]","[0.0572, 0.053, 0.053]"
198e000e868ccb96,2025-08-25,EQL Pharma AB,unknown,gmail,,product_launch_partnership,Product / Launch / Partnership,0.0542,0.0009,needs_review_low_sim,COMPANY Pharmas kommersiella chef (CCO) säljer aktier för att köpa lägenhet till dotter,"COMPANY Pharmas kommersiella chef (CCO) säljer aktier för att köpa lägenhet till dotter Publicerad: 2025-08-25 08:53:16 CEST COMPANY - Nyheter för investerare COMPANY Pharmas kommersiella chef (CCO) säljer aktier för att köpa lägenhet till dotter COMPANY Pharmas kommersiella chef (CCO) Alexander Brising har i dagarna sålt aktier för ca 2,1 mkr för att bekosta en lägenhet till sin dotter som startar studier på universitet. ""Inte ett beslut jag tog lätt på då jag tror stenhårt på COMPANY där jag varit bidragande till de sista nio årens framgång och själv är en av huvudförfattarna till såväl tidi",2025-09-02T130606Z,v3,0.0536,0.0562,2.9444,2.9443,2.9444,0.1606,False,share_buyback,0.0542,0.0009,2.9444,g00000015,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""pdmr_managers_transactions""]","[0.0542, 0.0533, 0.0531]"
1990a8382e731d54,2025-09-02,Nobia AB,unknown,gmail,,agm_egm_governance,AGM/EGM & governance,0.0546,0.0014,needs_review_low_sim,Robert Belkic ny tillförordnad CFO på COMPANY,"Robert Belkic ny tillförordnad CFO på COMPANY Publicerad: 2025-09-02 15:00:00 CEST COMPANY - Ändring av styrelse/ledning/revisor Robert Belkic ny tillförordnad CFO på COMPANY COMPANY har utsett Robert Belkic till tillförordnad finansdirektör med tillträde den 1 oktober. Han efterträder Henrik Skogsfors, som tidigare i år meddelade att han avser lämna COMPANY. Henrik kommer att vara fortsatt tillgänglig för att säkerställa en smidig övergång. Robert Belkic har över 20 års erfarenhet av ledande befattningar och har haft roller som CFO och styrelseuppdrag i internationella företag. Han var finans",2025-09-02T130606Z,v3,0.0536,0.0561,2.9444,2.9442,2.9444,0.1609,True,personnel_management_change,0.0546,0.0014,2.9444,g00000016,1,True,1.0,needs_review_low_sim,"[""personnel_management_change"", ""pdmr_managers_transactions"", ""equity_actions_non_buyback""]","[0.0546, 0.0532, 0.053]"
198c120c79aa7f4f,2025-08-19,Mildef Group AB,unknown,gmail,,incidents_controversies,Incidents / Controversies,0.0553,0.0019,needs_review_low_sim,På DSEI 2025 tar COMPANY ett helhetsgrepp för det datadrivna försvaret,"På DSEI 2025 tar COMPANY ett helhetsgrepp för det datadrivna försvaret Publicerad: 2025-08-19 09:00:00 CEST COMPANY - Nyheter för investerare På DSEI 2025 tar COMPANY ett helhetsgrepp för det datadrivna försvaret På den globala försvarsmässan DSEI 2025 i London den 9-12 september presenterar COMPANY nästa generations system för ett digitaliserat och datadrivet försvar - med fokus på ökad effektivitet och konnektivitet, NATO-interoperabilitet och framtidssäker teknologi. Besök MilDefs monter N7-130. DSEI 2025 (Defence and Security Equipment International) är den största upplagan av mässan under",2025-09-02T130606Z,v3,0.0537,0.0576,2.9444,2.9441,2.9443,0.162,True,incidents_controversies,0.0553,0.0019,2.9443,g00000017,1,True,1.0,needs_review_low_sim,"[""incidents_controversies"", ""orders_contracts"", ""product_launch_partnership""]","[0.0553, 0.0534, 0.0533]"
199091e67c0d9fb7,2025-09-02,Garo AB,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.0591,0.0063,needs_review_low_sim,Koncernledningen förvärvar teckningsoptioner i COMPANY,"Koncernledningen förvärvar teckningsoptioner i COMPANY Publicerad: 2025-09-02 08:30:00 CEST COMPANY - Nyheter för investerare Koncernledningen förvärvar teckningsoptioner i COMPANY Medlemmar i koncernledningen har den 1 september förvärvat totalt 225 000 teckningsoptioner i COMPANY. Joe Ree, COO och Paul Fox, CTO har förvärvat 100.000 teckningsoptioner vardera och Helena Claesson, CFO har förvärvat 25.000 teckningsoptioner. Förvärvet av teckningsoptionerna har skett i enlighet med GAROs teckningsoptionsprogram 2025/2028 som beslutades på årsstämman den 14 maj och till marknadsvärde som beräkna",2025-09-02T130606Z,v3,0.0534,0.0683,2.9444,2.9422,2.944,0.1646,False,capital_raise_rights_issue,0.0591,0.0063,2.944,g00000018,1,True,1.0,needs_review_low_sim,"[""capital_raise_rights_issue"", ""credit_ratings"", ""equity_actions_non_buyback""]","[0.0591, 0.0528, 0.0527]"
1990577c34c5815a,2025-09-01,Duroc AB,unknown,gmail,,credit_ratings,Credit & Ratings,0.0537,0.0001,needs_review_low_sim,COMPANY HAR TILLTRÄTT FÖRVÄRVET AV CHUCKCENTER I ÄNGELHOLM AB,"COMPANY HAR TILLTRÄTT FÖRVÄRVET AV CHUCKCENTER I ÄNGELHOLM AB Publicerad: 2025-09-01 15:29:13 CEST COMPANY - Nyheter för investerare COMPANY HAR TILLTRÄTT FÖRVÄRVET AV CHUCKCENTER I ÄNGELHOLM AB Stockholm 1 september 2025 COMPANY har idag slutfört förvärvet av samtliga aktier i Chuckcenter i Ängelholm AB. Därmed är Chuckcenter från och med idag en del av COMPANY-koncernen och kommer att konsolideras i affärssegmentet Smaller Company Portfolio. ""Vi är glada att kunna meddela att tillträdet nu är klart. Chuckcenter stärker vår position som leverantör till verkstadsindustrin i norra Europa och bi",2025-09-02T130606Z,v3,0.0534,0.0554,2.9444,2.9443,2.9444,0.1609,False,credit_ratings,0.0537,0.0001,2.9444,g00000019,1,True,1.0,needs_review_low_sim,"[""credit_ratings"", ""mna"", ""admission_delisting""]","[0.0537, 0.0536, 0.0535]"
198ef279251813b3,2025-08-28,Asuntosalkku Oyj,unknown,gmail,,share_buyback,Share buyback,0.0566,0.0034,needs_review_low_sim,OMIEN OSAKKEIDEN HANKINTA 27.8.2025,OMIEN OSAKKEIDEN HANKINTA 27.8.2025 Julkaistu: 2025-08-28 07:30:01 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 27.8.2025 28.8.2025 08:30:01 EEST | COMPANY | Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 27.8.2025 Helsingin Pörssi Päivämäärä: 27.8.2025 Pörssikauppa: OSTO Osakelaji: ASUNTO Osakemäärä: 28 osaketta Keskihinta/osake: 84.0000 EUR Kokonaishinta: 2 352.00 EUR Yhtiön hallussa olevat omat osakkeet 27.8.2025 tehtyjen kauppojen jälkeen: 11 913 osaketta. COMPANY:n puolesta Lago Kapital Oy M,2025-09-02T130606Z,v3,0.0538,0.0614,2.9443,2.9437,2.9442,0.163,False,share_buyback,0.0566,0.0034,2.9442,g00000020,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""equity_actions_non_buyback""]","[0.0566, 0.0533, 0.0531]"
198f44e016a09eb8,2025-08-29,Asuntosalkku Oyj,unknown,gmail,,share_buyback,Share buyback,0.0567,0.0034,needs_review_low_sim,OMIEN OSAKKEIDEN HANKINTA 28.8.2025,OMIEN OSAKKEIDEN HANKINTA 28.8.2025 Julkaistu: 2025-08-29 07:30:00 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 28.8.2025 29.8.2025 08:30:00 EEST | COMPANY | Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 28.8.2025 Helsingin Pörssi Päivämäärä: 28.8.2025 Pörssikauppa: OSTO Osakelaji: ASUNTO Osakemäärä: 26 osaketta Keskihinta/osake: 83.0000 EUR Kokonaishinta: 2 158.00 EUR Yhtiön hallussa olevat omat osakkeet 28.8.2025 tehtyjen kauppojen jälkeen: 11 939 osaketta. COMPANY:n puolesta Lago Kapital Oy M,2025-09-02T130606Z,v3,0.0538,0.0616,2.9443,2.9437,2.9442,0.1631,False,share_buyback,0.0567,0.0034,2.9442,g00000021,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""equity_actions_non_buyback""]","[0.0567, 0.0533, 0.0531]"
198ac34e2a4ae072,2025-08-15,Asuntosalkku Oyj,unknown,gmail,,share_buyback,Share buyback,0.0567,0.0034,needs_review_low_sim,OMIEN OSAKKEIDEN HANKINTA 14.8.2025,OMIEN OSAKKEIDEN HANKINTA 14.8.2025 Julkaistu: 2025-08-15 07:30:00 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 14.8.2025 15.8.2025 08:30:00 EEST | COMPANY | Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 14.8.2025 Helsingin Pörssi Päivämäärä: 14.8.2025 Pörssikauppa: OSTO Osakelaji: ASUNTO Osakemäärä: 33 osaketta Keskihinta/osake: 83.0000 EUR Kokonaishinta: 2 739.00 EUR Yhtiön hallussa olevat omat osakkeet 14.8.2025 tehtyjen kauppojen jälkeen: 11 632 osaketta. COMPANY:n puolesta Lago Kapital Oy J,2025-09-02T130606Z,v3,0.0539,0.0615,2.9443,2.9437,2.9442,0.1631,False,share_buyback,0.0567,0.0034,2.9442,g00000022,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""equity_actions_non_buyback""]","[0.0567, 0.0533, 0.0532]"
19903c103b8d2261,2025-09-01,Asuntosalkku Oyj,unknown,gmail,,share_buyback,Share buyback,0.0567,0.0035,needs_review_low_sim,OMIEN OSAKKEIDEN HANKINTA 29.8.2025,OMIEN OSAKKEIDEN HANKINTA 29.8.2025 Julkaistu: 2025-09-01 07:30:01 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 29.8.2025 1.9.2025 08:30:01 EEST | COMPANY | Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 29.8.2025 Helsingin Pörssi Päivämäärä: 29.8.2025 Pörssikauppa: OSTO Osakelaji: ASUNTO Osakemäärä: 24 osaketta Keskihinta/osake: 83.0000 EUR Kokonaishinta: 1 992.00 EUR Yhtiön hallussa olevat omat osakkeet 29.8.2025 tehtyjen kauppojen jälkeen: 11 963 osaketta. COMPANY:n puolesta Lago Kapital Oy Ma,2025-09-02T130606Z,v3,0.0539,0.0616,2.9443,2.9437,2.9442,0.1631,False,share_buyback,0.0567,0.0035,2.9442,g00000023,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""equity_actions_non_buyback""]","[0.0567, 0.0533, 0.0531]"
198d0416bb3af5f7,2025-08-22,Asuntosalkku Oyj,unknown,gmail,,share_buyback,Share buyback,0.0567,0.0034,needs_review_low_sim,OMIEN OSAKKEIDEN HANKINTA 21.8.2025,OMIEN OSAKKEIDEN HANKINTA 21.8.2025 Julkaistu: 2025-08-22 07:30:00 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 21.8.2025 22.8.2025 08:30:00 EEST | COMPANY | Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 21.8.2025 Helsingin Pörssi Päivämäärä: 21.8.2025 Pörssikauppa: OSTO Osakelaji: ASUNTO Osakemäärä: 31 osaketta Keskihinta/osake: 84.0000 EUR Kokonaishinta: 2 604.00 EUR Yhtiön hallussa olevat omat osakkeet 21.8.2025 tehtyjen kauppojen jälkeen: 11 796 osaketta. COMPANY:n puolesta Lago Kapital Oy M,2025-09-02T130606Z,v3,0.0539,0.0615,2.9443,2.9437,2.9442,0.1631,False,share_buyback,0.0567,0.0034,2.9442,g00000024,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""equity_actions_non_buyback""]","[0.0567, 0.0533, 0.0531]"
198ea019444a4e52,2025-08-27,Asuntosalkku Oyj,unknown,gmail,,share_buyback,Share buyback,0.0568,0.0035,needs_review_low_sim,OMIEN OSAKKEIDEN HANKINTA 26.8.2025,OMIEN OSAKKEIDEN HANKINTA 26.8.2025 Julkaistu: 2025-08-27 07:30:00 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 26.8.2025 27.8.2025 08:30:00 EEST | COMPANY | Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY: OMIEN OSAKKEIDEN HANKINTA 26.8.2025 Helsingin Pörssi Päivämäärä: 26.8.2025 Pörssikauppa: OSTO Osakelaji: ASUNTO Osakemäärä: 27 osaketta Keskihinta/osake: 85.0000 EUR Kokonaishinta: 2 295.00 EUR Yhtiön hallussa olevat omat osakkeet 26.8.2025 tehtyjen kauppojen jälkeen: 11 885 osaketta. COMPANY:n puolesta Lago Kapital Oy M,2025-09-02T130606Z,v3,0.0538,0.0617,2.9443,2.9436,2.9442,0.1631,False,share_buyback,0.0568,0.0035,2.9442,g00000025,1,True,1.0,needs_review_low_sim,"[""share_buyback"", ""other_corporate_update"", ""equity_actions_non_buyback""]","[0.0568, 0.0533, 0.0531]"
