press_release_id,release_date,company_name,category,source,source_url,cid,category_name,cat_sim,cat_margin,decision,title,snippet,run_id,taxonomy_version,p1_emb,p1_lsa,entropy_emb,entropy_lsa,entropy_fused,top3_fused_sum,agreement_emb_lsa,cid_group,cat_sim_group,cat_margin_group,entropy_fused_group,dup_group_id,dup_group_size,is_group_rep,sample_weight_dedup,decision_group,top3_cids,top3_probs
198a95175ad32801,2025-08-14,FOM Technologies A/S,earnings_report,gmail,,earnings_report,Earnings report,0.0561,0.003,needs_review_low_sim,COMPANY Technologies publish H1 2025 Report. Sees early signs of recovery after turbulent first half year.,"COMPANY Technologies publish H1 2025 Report. Sees early signs of recovery after turbulent first half year. Published: 2025-08-14 18:02:17 CEST COMPANY - Half year financial report COMPANY Technologies publish H1 2025 Report. Sees early signs of recovery after turbulent first half year. 14.8.2025 18:02:17 CEST | COMPANY Technologies | Half year financial report Company announcement no. 89 - 2025 | Copenhagen, the 14th of August 2025 COMPANY Technologies today publishes the company's H1 2025 Report. A challenging period for the company, but with signs that things are slowly improving and commerc",2025-09-02T135241Z,v3,0.0539,0.0594,2.9444,2.944,2.9443,0.1623,True,earnings_report,0.0561,0.003,2.9443,g00000016,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""other_corporate_update"", ""product_launch_partnership""]","[0.0561, 0.0531, 0.0531]"
198f4a11c1f5bca8,2025-08-29,Nasdaq Company News,earnings_report,gmail,,earnings_report,Earnings report,0.0557,0.0023,needs_review_low_sim,European Energy A/S: H1 2025 report,European Energy A/S: H1 2025 report Published: 2025-08-29 09:00:47 CEST European Energy A/S - Half Year financial report European Energy A/S: H1 2025 report Company announcement 10/2025 (29.08.2025) European Energy announces its financial report for the first half of 2025. Highlights: Strong financial performance: record-high H1 EBITDA of EUR 93m and last 12 months EBITDA of EUR 239m due to strong project sales performance. Outlook for 2025 is maintained at EUR 200-300m based on the satisfactory H1 2025 results and a strong project sales pipeline. The likelihood of an EBITDA in the lower half ,2025-09-02T135241Z,v3,0.0536,0.059,2.9444,2.9439,2.9443,0.1622,False,earnings_report,0.0557,0.0023,2.9443,g00000017,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""mna"", ""debt_bond_issue""]","[0.0557, 0.0534, 0.0531]"
198ad81440fb47da,2025-08-15,Agtira AB,earnings_report,gmail,,earnings_report,Earnings report,0.0535,0.0001,needs_review_low_sim,Stark nettoomsättningstillväxt under andra kvartalet 2025 - COMPANY blir marknadsledande inom gurka genom förvärvet av Pepino,"Stark nettoomsättningstillväxt under andra kvartalet 2025 - COMPANY blir marknadsledande inom gurka genom förvärvet av Pepino Publicerad: 2025-08-15 13:33:00 CEST COMPANY - Halvårsrapport Stark nettoomsättningstillväxt under andra kvartalet 2025 - COMPANY blir marknadsledande inom gurka genom förvärvet av Pepino COMPANY stärker sin marknadsposition och rapporterar fortsatt tillväxt. Nettoomsättningen för andra kvartalet 2025 uppgick till 13,8 MSEK (7,1), en ökning med 94 % jämfört med samma period föregående år. EBITDA uppgick till -8,6 MSEK (-8,5). Förvärvet av Pepino AB, som offentliggjordes",2025-09-02T135241Z,v3,0.0538,0.0541,2.9444,2.9444,2.9444,0.1599,False,earnings_report,0.0535,0.0001,2.9444,g00000021,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""admission_delisting"", ""mna""]","[0.0535, 0.0534, 0.053]"
198c0e9cd46a364d,2025-08-19,Nasdaq Company News,earnings_report,gmail,,earnings_report,Earnings report,0.0542,0.0009,needs_review_low_sim,Sparbanken Västra Mälardalen: Delårsrapport 1 januari - 30 juni 2025,"Sparbanken Västra Mälardalen: Delårsrapport 1 januari - 30 juni 2025 Publicerad: 2025-08-19 08:00:00 CEST Sparbanken Västra Mälardalen - Halvårsrapport Sparbanken Västra Mälardalen: Delårsrapport 1 januari - 30 juni 2025 Sparbanken Västra Mälardalen levererar återigen ett starkt resultat under det första halvåret 2025. I en utmanade tid är Sparbanken fortsatt stabil, med god likviditet och kapitalstyrka. Sammanslagning som framtidssäkrar Sparbanken Det legala samgåendet mellan Sparbanken Västra Mälardalen och Sparbanken Rekarne har fått godkänt från berörda myndigheter och från och med 1 septe",2025-09-02T135241Z,v3,0.0536,0.0555,2.9444,2.9443,2.9444,0.1605,False,earnings_report,0.0542,0.0009,2.9444,g00000022,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""debt_bond_issue"", ""admission_delisting""]","[0.0542, 0.0533, 0.0531]"
198ea1cccff43a97,2025-08-27,Borgo AB,debt_bond_issue,gmail,,debt_bond_issue,Debt / Bond issue,0.0542,0.0009,needs_review_low_sim,COMPANY publicerar Q2 rapport för 2025,"COMPANY publicerar Q2 rapport för 2025 Publicerad: 2025-08-27 08:00:00 CEST COMPANY - Interimsrapport COMPANY publicerar Q2 rapport för 2025 Stockholm 27 augusti 2025, kl 08.00. ""Vi lägger bakom oss ett kvartal med hög aktivitet bäde gällande tillväxt och verksamhetsutveckling. Moody's valde att ändra framtidsutsikten i vår rating från negativ till stabil, vilket ger oss ett kvitto pà att vi under de senaste 12 mánaderna gjort mycket rätt. Vi har skapat en bättre finansieringssituation genom att successivt sänka vår kostnad för säkerställd och icke-säkerställd skuld. Trots att den globala och ",2025-09-02T135241Z,v3,0.0537,0.0549,2.9444,2.9444,2.9444,0.1608,True,debt_bond_issue,0.0542,0.0009,2.9444,g00000027,1,True,1.0,needs_review_low_sim,"[""debt_bond_issue"", ""earnings_report"", ""pdmr_managers_transactions""]","[0.0542, 0.0534, 0.0532]"
198feed0771fe3d2,2025-08-31,Nasdaq Company News,other_corporate_update,gmail,,other_corporate_update,Other / Corporate update,0.0532,0.0,needs_review_low_sim,Sparbanken Västra Mälardalen slutför samgåendet med Sparbanken Rekarne AB (publ) (u.n.ä.t. Sparbanken Mälardalen AB (publ)),"Sparbanken Västra Mälardalen slutför samgåendet med Sparbanken Rekarne AB (publ) (u.n.ä.t. Sparbanken Mälardalen AB (publ)) Publicerad: 2025-08-31 09:00:00 CEST Sparbanken Västra Mälardalen - Övrig information som ska lämnas enligt börsens regler Sparbanken Västra Mälardalen slutför samgåendet med Sparbanken Rekarne AB (publ) (u.n.ä.t. Sparbanken Mälardalen AB (publ)) Den 24 januari 2025 offentliggjorde Sparbanken Västra Mälardalen ("" Sparbanken "") att Sparbanken ingått ett villkorat samgåendeavtal med Sparbanken Rekarne AB (publ) (u.n.ä.t. Sparbanken Mälardalen AB (publ)) ("" Sparbanken Rekarn",2025-09-02T135241Z,v3,0.0538,0.0542,2.9444,2.9444,2.9444,0.1596,False,other_corporate_update,0.0532,0.0,2.9444,g00000028,1,True,1.0,needs_review_low_sim,"[""other_corporate_update"", ""equity_actions_non_buyback"", ""pdmr_managers_transactions""]","[0.0532, 0.0532, 0.0531]"
198f51bfccb6ba23,2025-08-29,Mavshack AB,product_launch_partnership,gmail,,product_launch_partnership,Product / Launch / Partnership,0.055,0.0018,needs_review_low_sim,Kvartalsrapport för första halvåret 2025,"Kvartalsrapport för första halvåret 2025 Publicerad: 2025-08-29 11:15:00 CEST COMPANY - Halvårsrapport Kvartalsrapport för första halvåret 2025 KONCERNENS FINANSIELLA ÖVERSIKT KVARTAL 2 2025 Nettoomsättningen uppgick till 0,09 MSEK (2,9) EBITDA, resultat före avskrivningar uppgick till -1,8 MSEK (-1,2) EBIT, rörelseresultatet uppgick till -3,2 MSEK (-2,4) Resultat efter finansiella poster: -0,5 MSEK (-4,8) *Belopp inom parentes avser kvartal två 2024. KONCERNENS FINANSIELLA ÖVERSIKT FÖRSTA HALVÅRET 2025 Nettoomsättningen uppgick till 0,8 MSEK (5,9) EBITDA, resultat före avskrivningar uppgick t",2025-09-02T135241Z,v3,0.0548,0.0553,2.9444,2.9443,2.9444,0.1614,True,earnings_report,0.055,0.0018,2.9444,g00000029,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""debt_bond_issue"", ""other_corporate_update""]","[0.055, 0.0532, 0.0532]"
198f4d758edfbb71,2025-08-29,Fractal Gaming Group AB,credit_ratings,gmail,,credit_ratings,Credit & Ratings,0.0536,0.0004,needs_review_low_sim,Förlängt undantag från Section 301-tarifer för datorchassin i USA,"Förlängt undantag från Section 301-tarifer för datorchassin i USA Publicerad: 2025-08-29 10:00:00 CEST COMPANY - Pressmeddelande Förlängt undantag från Section 301-tarifer för datorchassin i USA U.S. Trade Representative's office (USTR) har meddelat en förlängning av undantaget från Section 301-tullar för den kategori som omfattar datorchassin till och med den 29 november 2025. Det tidigare undantaget gällde till och med den 31 augusti 2025. Fractals nettoomsättning i USA uppgick till 294,1 mkr under de senaste 12 månaderna till och med 30 juni 2025, vilket motsvarar 36,6% av koncernens totala",2025-09-02T135241Z,v3,0.0539,0.0562,2.9444,2.9443,2.9444,0.16,False,credit_ratings,0.0536,0.0004,2.9444,g00000030,1,True,1.0,needs_review_low_sim,"[""credit_ratings"", ""admission_delisting"", ""equity_actions_non_buyback""]","[0.0536, 0.0532, 0.0532]"
198f57c12de993d1,2025-08-29,Pallas Air Plc,credit_ratings,gmail,,credit_ratings,Credit & Ratings,0.0546,0.0005,needs_review_low_sim,"COMPANY Air Oyj - Puolivuosikatsaus 1.1.-30.6.2025, tilintarkastamaton","COMPANY Air Oyj - Puolivuosikatsaus 1.1.-30.6.2025, tilintarkastamaton Julkaistu: 2025-08-29 13:00:00 CEST COMPANY - Puolivuosikatsaus COMPANY Air Oyj - Puolivuosikatsaus 1.1.-30.6.2025, tilintarkastamaton Puolivuosikatsaus 1.1.-30.6.2025, tilintarkastamaton COMPANY Air Oyj, yhtiötiedote 29.8.2025 klo 14.00 EET Tämä tiedote on tiivistelmä COMPANY Air Oyj:n puolivuosikatsauksesta tammi-kesäkuu 2025. Tiedote on kokonaisuudessaan tämän yhtiötiedotteen liitteenä ja saatavilla verkkosivuillamme osoitteessa. Puolivuosikatsaus 1.1.-30.6.2025, tilintarkastamaton Toiminnan tehokkuus kohenemassa, liiket",2025-09-02T135241Z,v3,0.0545,0.0576,2.9443,2.9441,2.9443,0.1626,False,credit_ratings,0.0546,0.0005,2.9443,g00000031,1,True,1.0,needs_review_low_sim,"[""credit_ratings"", ""earnings_report"", ""equity_actions_non_buyback""]","[0.0546, 0.0541, 0.0539]"
198c5f4c3d250600,2025-08-20,Investors House Oyj,earnings_report,gmail,,earnings_report,Earnings report,0.0546,0.0008,needs_review_low_sim,COMPANY HOUSE H1 2025 - vahva tulos ja jako kolmeen,"COMPANY HOUSE H1 2025 - vahva tulos ja jako kolmeen Julkaistu: 2025-08-20 07:30:00 CEST COMPANY - Puolivuosikatsaus COMPANY HOUSE H1 2025 - vahva tulos ja jako kolmeen COMPANY Puolivuosikatsaus 20.8. klo 8.30 COMPANY HOUSE H1 2025 - vahva tulos ja jako kolmeen YHTEENVETO Q2 2025 (VERTAILUKAUSI Q2 2024) Toisen kvartaalin tulos oli 3,5 M€ (5,8 M€) mikä on historian toiseksi paras poikkeuksellisen hyvän vuoden 2024 jälkeen. Katsauskaudella myytiin 2/3 omistusosuus Apitare Oy:stä. Vuona 2021 tehty alkuperäinen ja vuonna 2024 tehty lisäinvestointi Apitareen osoittautuivat kannattaviksi. Apitare -ka",2025-09-02T135241Z,v3,0.0537,0.0559,2.9444,2.9442,2.9444,0.1618,False,earnings_report,0.0546,0.0008,2.9444,g00000033,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""capital_raise_rights_issue"", ""share_buyback""]","[0.0546, 0.0537, 0.0535]"
198d013a53797b37,2025-08-22,Arvo Sijoitusosuuskunta,equity_actions_non_buyback,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.0537,0.0001,needs_review_low_sim,COMPANY Sijoitusosuuskunnan puolivuosikatsaus 1.1.-30.6.2025 (tilintarkastamaton),COMPANY Sijoitusosuuskunnan puolivuosikatsaus 1.1.-30.6.2025 (tilintarkastamaton) Julkaistu: 2025-08-22 06:40:00 CEST COMPANY - Puolivuosikatsaus COMPANY Sijoitusosuuskunnan puolivuosikatsaus 1.1.-30.6.2025 (tilintarkastamaton) Pohjanmaan COMPANY | Yhtiötiedote | 22.08.2025 klo 07:40:00 EEST Tämä tiedote on tiivistelmä COMPANY Sijoitusosuuskunnan puolivuosikatsauksesta 1.1.-30.6.2025. Puolivuosikatsaus kokonaisuudessaan on tämän yhtiötiedotteen liitteenä pdf-tiedostona ja saatavilla Arvon kotisivuilla osoitteessa Yhteenveto tammi-kesäkuu 2025 Suluissa esitetyt luvut viittaavat edellisen vuoden,2025-09-02T135241Z,v3,0.0546,0.0543,2.9443,2.9443,2.9444,0.1605,False,equity_actions_non_buyback,0.0537,0.0001,2.9444,g00000035,1,True,1.0,needs_review_low_sim,"[""equity_actions_non_buyback"", ""earnings_report"", ""capital_raise_rights_issue""]","[0.0537, 0.0536, 0.0532]"
198e4f661e15122a,2025-08-26,Titanium Oyj,earnings_report,gmail,,earnings_report,Earnings report,0.0541,0.0008,needs_review_low_sim,n puolivuosikatsaus 2025 - Keskiössä strategian jalkauttaminen ja toimeenpano,n puolivuosikatsaus 2025 - Keskiössä strategian jalkauttaminen ja toimeenpano Julkaistu: 2025-08-26 08:00:00 CEST COMPANY - Puolivuosikatsaus COMPANY:n puolivuosikatsaus 2025 - Keskiössä strategian jalkauttaminen ja toimeenpano COMPANY | Yhtiötiedote | 26.8.2025 klo 09.00 COMPANY:n puolivuosikatsaus 2025 - Keskiössä strategian jalkauttaminen ja toimeenpano Tämä tiedote on tiivistelmä Titaniumin puolivuosikatsauksesta tammi-kesäkuu 2025. Puolivuosikatsaus on kokonaisuudessaan tämän yhtiötiedotteen liitteenä pdf-tiedostona. Puolivuosikatsaus on saatavilla myös yhtiön verkkosivuilla osoitteessa C,2025-09-02T135241Z,v3,0.0552,0.054,2.9443,2.9444,2.9444,0.1606,False,earnings_report,0.0541,0.0008,2.9444,g00000036,1,True,1.0,needs_review_low_sim,"[""earnings_report"", ""equity_actions_non_buyback"", ""product_launch_partnership""]","[0.0541, 0.0533, 0.0532]"
198cb1b303c40bf3,2025-08-21,Fondia Oyj,product_launch_partnership,gmail,,product_launch_partnership,Product / Launch / Partnership,0.0542,0.0004,needs_review_low_sim,Toiminta vakautettu ja työ kannattavuuden parantamiseksi jatkuu,"Toiminta vakautettu ja työ kannattavuuden parantamiseksi jatkuu Julkaistu: 2025-08-21 07:30:00 CEST COMPANY - Puolivuosikatsaus COMPANY: Toiminta vakautettu ja työ kannattavuuden parantamiseksi jatkuu COMPANY Yhtiötiedote 21.8.2025 klo 8.30 TALOUDELLINEN KEHITYS LYHYESTI Suluissa olevat luvut viittaavat edellisvuoden vastaavaan kauteen, ellei muuta mainita. COMPANY konserniyhtiöineen viitataan jäljempänä ""COMPANY"" tai ""yhtiö"". 4-6/2025 yhteenveto: Liikevaihto 6,2 miljoonaa euroa (6,7), muutos -7,5 % Käyttökate (EBITDA) 0,4 miljoonaa euroa (0,6) Käyttökate-% (EBITDA-%) 6,1 % (8,2) Oikaistu käyt",2025-09-02T135241Z,v3,0.0543,0.0562,2.9444,2.9441,2.9444,0.1616,False,product_launch_partnership,0.0542,0.0004,2.9444,g00000037,1,True,1.0,needs_review_low_sim,"[""product_launch_partnership"", ""earnings_report"", ""labor_workforce""]","[0.0542, 0.0538, 0.0537]"
198f0d14f124fd7a,2025-08-28,Keskisuomalainen Oyj,equity_actions_non_buyback,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.0541,0.0002,needs_review_low_sim,n puolivuosikatsaus 1.1.-30.6.2025,"n puolivuosikatsaus 1.1.-30.6.2025 Julkaistu: 2025-08-28 15:15:00 CEST COMPANY - Puolivuosikatsaus COMPANY:n puolivuosikatsaus 1.1.-30.6.2025 COMPANY Puolivuosikatsaus 28.8.2025 klo 16.15 COMPANY:n puolivuosikatsaus 1.1.-30.6.2025 Tammi-kesäkuu 2025: Liikevaihto 109,3 Me (102,6 Me), 6,5 % kasvua edellisestä vuodesta Operatiivinen vertailukelpoinen liikevoitto 8,1 Me (1,8 Me), 346,9 % kasvua edellisestä vuodesta Operatiivinen vertailukelpoinen liikevoitto 7,4 % (1,8 %) liikevaihdosta Operatiivinen vertailukelpoinen käyttökate 14,3 Me (7,2 Me), 98,2 % kasvua edellisestä vuodesta Liikevoitto 8,1 ",2025-09-02T135241Z,v3,0.0546,0.056,2.9444,2.9441,2.9443,0.1618,False,equity_actions_non_buyback,0.0541,0.0002,2.9443,g00000039,1,True,1.0,needs_review_low_sim,"[""equity_actions_non_buyback"", ""other_corporate_update"", ""earnings_report""]","[0.0541, 0.054, 0.0537]"
198a8e204db9a32f,2025-08-14,Essity,personnel_management_change,gmail,,personnel_management_change,Personnel / Management change,0.0536,0.0004,needs_review_low_sim,Anand Chandarana appointed new President of Business Unit Health & Medical,"[*] Anand Chandarana appointed new President of Business Unit Health & Medical Hygiene and health company COMPANY has appointed Anand Chandarana as President of Business Unit Health & Medical. He will assume the role on September 1, 2025, and will also join the company's Executive Management Team. Anand Chandarana has been with COMPANY and the business unit Health & Medical since 2020, most recently as Vice President Commercial Development. He has previously worked 17 years and held several senior positions at the medical solutions company Mölnlycke Health Care. ""I am very pleased to welcome A",2025-09-02T135241Z,v3,0.0537,0.0536,2.9444,2.9444,2.9444,0.1598,False,other_corporate_update,0.0536,0.0004,2.9444,g00000040,1,True,1.0,needs_review_low_sim,"[""other_corporate_update"", ""personnel_management_change"", ""pdmr_managers_transactions""]","[0.0536, 0.0532, 0.0531]"
